Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5
ENSG00000078369,GNB1,53,-2.6826,164,-0.9370,66,-2.3509,758,2.19282,379,0.54261
ENSG00000116251,RPL22,53,-3.3891,196,-1.4037,219,-1.2333,839,1.22170,971,1.56948
ENSG00000171735,CAMTA1,53,-1.4072,12,-3.5877,92,-0.5155,5,-4.8433,459,3.47926
ENSG00000116288,PARK7,52,-2.0491,104,-0.9697,117,-0.7852,420,1.73631,229,0.40516
ENSG00000074800,ENO1,52,-3.6782,130,-2.3218,450,-0.3468,628,0.24789,1482,2.23148
ENSG00000171603,CLSTN1,52,-1.4920,14,-3.4558,48,-1.6201,9,-4.0009,521,4.05028
ENSG00000054523,KIF1B,54,-2.2714,365,0.98695,137,-0.8066,41,-2.6879,503,1.75148
ENSG00000162545,CAMK2N1,52,-1.8568,12,-3.9674,164,0.01634,40,-2.2508,545,3.00857
ENSG00000158828,PINK1,52,-2.4466,12,-4.5419,125,-1.0992,700,2.47380,313,0.48845
ENSG00000142676,RPL11,53,-4.1811,1090,0.62721,361,-1.2961,1107,0.65757,1302,0.99530
ENSG00000133226,SRRM1,53,-1.1183,12,-3.2899,227,1.64043,22,-2.4780,202,1.35983
ENSG00000117632,STMN1,55,-1.7003,12,-3.8819,49,-1.8879,51,-1.8195,606,3.84687
ENSG00000162512,SDC3,52,-0.9864,12,-3.1690,124,0.52933,5,-4.4384,274,2.49159
ENSG00000184007,PTP4A2,53,-2.2803,231,0.08707,266,0.35548,99,-1.3319,450,1.46623
ENSG00000175130,MARCKSL1,2720,3.89717,12,-6.0819,129,-2.6791,5,-7.3147,582,-0.2995
ENSG00000197982,C1orf122,53,-2.1154,329,1.03001,103,-1.0762,5,-5.4780,483,1.97636
ENSG00000168653,NDUFS5,53,-2.3322,190,-0.2876,71,-1.8655,435,1.34403,370,0.98002
ENSG00000127603,MACF1,2416,3.15415,12,-6.0977,243,-1.7389,396,-0.9679,432,-0.8287
ENSG00000117394,SLC2A1,52,-5.2856,144,-3.8020,61,-5.0515,7560,5.53278,394,-2.3075
ENSG00000142937,RPS8,53,-4.6891,705,-0.7852,517,-1.2876,2241,1.42792,2054,1.22399
ENSG00000117450,PRDX1,52,-3.1840,242,-0.8307,179,-1.3165,542,0.60816,948,1.90099
ENSG00000116133,DHCR24,16991,7.66164,29,-7.1890,43,-6.6466,5,-9.6369,257,-4.0509
ENSG00000162407,PLPP3,52,-1.6506,91,-0.7598,140,-0.0269,5,-5.0252,423,2.54269
ENSG00000162599,NFIA,53,-2.8469,400,0.44074,244,-0.4489,257,-0.3591,624,1.38586
ENSG00000116754,SRSF11,53,-2.2751,287,0.50806,228,0.07654,233,0.12018,291,0.53798
ENSG00000137941,TTLL7,55,-1.7678,273,1.04323,123,-0.4621,5,-5.2072,347,1.60081
ENSG00000122406,RPL5,52,-3.2938,293,-0.6296,267,-0.7855,628,0.76189,868,1.48478
ENSG00000134243,SORT1,10517,4.83407,249,-3.5570,34,-6.4176,957,-1.5265,232,-3.6573
ENSG00000168710,AHCYL1,52,-3.4791,57,-3.3388,606,0.44074,470,-0.0330,1207,2.02449
ENSG00000155366,RHOC,52,-3.1263,75,-2.5914,70,-2.6936,1321,3.22642,366,-0.0496
ENSG00000009307,CSDE1,52,-2.4166,288,0.36517,133,-0.9730,150,-0.7752,557,1.83404
ENSG00000198162,MAN1A2,52,-1.8838,13,-3.9126,190,0.25717,190,0.26657,379,1.76272
ENSG00000197747,S100A10,52,-4.0191,112,-2.8852,10,-6.3185,3068,5.05609,193,-2.0673
ENSG00000197956,S100A6,52,-4.0595,743,0.06495,66,-3.7156,2360,2.94560,362,-1.1536
ENSG00000189171,S100A13,52,-2.2013,161,-0.4012,174,-0.2625,45,-2.4093,579,2.41765
ENSG00000160678,S100A1,989,3.17964,13,-4.7319,98,-1.7560,5,-6.0547,319,0.20974
ENSG00000177954,RPS27,52,-5.4783,1078,-0.9576,1014,-1.0574,3968,1.53179,3344,1.12954
ENSG00000143603,KCNN3,52,-1.8363,269,1.00989,140,-0.2469,12,-3.9612,330,1.47432
ENSG00000163346,PBXIP1,52,-2.0351,12,-4.1156,215,0.32194,175,-0.0620,450,1.98259
ENSG00000132718,SYT11,53,-2.4739,345,0.61632,186,-0.5042,107,-1.4065,552,1.67460
ENSG00000160781,PAQR6,54,-3.6017,117,-2.4745,843,0.84628,821,0.79328,881,0.94160
ENSG00000125462,C1orf61,52,-3.2634,13,-5.2027,363,-0.2219,5,-6.4489,1625,3.89862
ENSG00000018625,ATP1A2,52,-3.6483,228,-1.4299,618,0.25519,933,1.08755,857,0.90447
ENSG00000162734,PEA15,53,-3.6791,520,-0.1376,387,-0.6461,148,-2.1617,1699,2.61526
ENSG00000143248,RGS5,53,-2.8647,411,0.44144,63,-2.6078,737,1.73337,357,0.17441
ENSG00000143153,ATP1B1,54,-2.1901,13,-4.3095,41,-2.6101,8,-4.8575,927,4.98313
ENSG00000117523,PRRC2C,53,-3.2731,302,-0.5879,411,-0.0526,843,1.40569,507,0.33324
ENSG00000117592,PRDX6,52,-2.2929,110,-1.1271,161,-0.4995,224,0.08210,524,1.93788
ENSG00000135821,GLUL,52,-4.5095,926,-0.0751,792,-0.3508,421,-1.3858,2639,2.26699
ENSG00000159176,CSRP1,52,-2.8775,518,0.93280,260,-0.3700,21,-4.2083,751,1.81860
ENSG00000170075,GPR37L1,52,-1.7998,12,-3.9040,110,-0.5889,5,-5.1587,597,3.71982
ENSG00000069275,NUCKS1,2605,2.18719,535,-1.0241,380,-1.5664,165,-2.8400,1206,0.38846
ENSG00000117691,NENF,53,-1.3381,12,-3.5227,95,-0.3877,114,-0.0788,320,2.21328
ENSG00000154380,ENAH,53,-1.1175,12,-3.3010,108,0.07979,45,-1.3843,297,2.43938
ENSG00000163041,H3F3A,53,-2.8217,366,0.28578,49,-2.9420,501,0.91218,596,1.29871
ENSG00000143772,ITPKB,52,-1.9852,170,-0.0750,194,0.17171,9,-4.4917,459,2.10440
ENSG00000143774,GUK1,53,-3.0790,476,0.45962,103,-2.0847,712,1.30988,516,0.61683
ENSG00000135744,AGT,52,-1.9429,52,-1.9494,113,-0.7148,5,-5.2859,635,3.50601
ENSG00000054267,ARID4B,53,-1.9838,12,-4.1232,147,-0.3673,467,2.08449,226,0.41063
ENSG00000153187,HNRNPU,53,-2.2798,61,-2.0634,73,-1.7922,485,1.67322,419,1.31616
ENSG00000171863,RPS7,52,-3.7641,330,-0.9682,143,-2.2694,1633,2.34887,755,0.48475
ENSG00000143878,RHOB,55,-3.3459,13,-5.3896,173,-1.6225,1381,2.58219,680,0.74616
ENSG00000138029,HADHB,52,-2.0516,12,-4.1476,109,-0.8925,408,1.66792,339,1.21870
ENSG00000213639,PPP1CB,52,-1.5973,12,-3.7248,48,-1.7308,37,-2.1056,537,3.82755
ENSG00000116016,EPAS1,53,-4.2118,161,-2.5879,75,-3.7179,3498,4.65464,264,-1.8424
ENSG00000143933,CALM2,53,-4.0075,679,-0.0397,193,-2.0804,891,0.46553,1655,1.86505
ENSG00000115306,SPTBN1,52,-3.4430,12,-5.5072,395,-0.3088,729,0.84163,1166,1.96960
ENSG00000115310,RTN4,19317,5.49195,395,-3.7055,278,-4.2196,65,-6.3301,977,-2.3583
ENSG00000143947,RPS27A,52,-4.8306,512,-1.4397,553,-1.3180,2879,1.84944,2077,1.05489
ENSG00000115355,CCDC88A,7863,4.47660,12,-7.5042,570,-1.9303,183,-3.6323,645,-1.7403
ENSG00000124374,PAIP2B,54,-0.6827,12,-2.9313,178,1.63959,118,0.72480,41,-1.1182
ENSG00000034510,TMSB10,52,-6.1959,774,-2.2381,161,-4.5557,12988,4.43143,1418,-1.3003
ENSG00000135940,COX5B,52,-2.3708,14,-4.2729,97,-1.4330,522,1.73892,461,1.42408
ENSG00000158417,EIF5B,53,-2.7680,12,-4.8625,586,1.35978,96,-1.8573,751,2.00400
ENSG00000071082,RPL31,53,-4.1200,1138,0.79996,371,-1.1846,944,0.42777,1245,0.99013
ENSG00000071054,MAP4K4,2519,3.45972,13,-5.9552,491,-0.5830,104,-2.9904,306,-1.3539
ENSG00000188177,ZC3H6,53,-2.3531,541,1.82702,142,-0.8204,222,-0.0664,191,-0.3230
ENSG00000155368,DBI,52,-2.1656,12,-4.2615,123,-0.8137,5,-5.5055,794,4.03967
ENSG00000144224,UBXN4,55,-2.2259,12,-4.4012,134,-0.8292,613,2.35902,275,0.43296
ENSG00000169554,ZEB2,10510,6.05242,13,-7.6917,378,-2.8308,74,-5.2231,167,-4.0328
ENSG00000168280,KIF5C,54,-2.6179,345,0.41430,249,-0.1849,267,-0.0627,467,1.02735
ENSG00000157827,FMNL2,56,-1.4616,143,0.11164,154,0.24713,14,-3.5192,306,1.73353
ENSG00000136541,ERMN,60,-1.2116,12,-3.5810,160,0.47145,5,-4.8479,383,2.68243
ENSG00000144283,PKP4,54,-2.3891,57,-2.3090,453,1.30165,415,1.09964,209,-0.2242
ENSG00000123636,BAZ2B,54,-1.5086,12,-3.6760,200,0.76642,63,-1.2525,339,2.03877
ENSG00000138398,PPIG,52,-2.6721,89,-1.8792,236,-0.3010,506,1.18040,515,1.22140
ENSG00000077380,DYNC1I2,54,-2.5279,307,0.27623,297,0.21766,251,-0.0917,411,0.85111
ENSG00000168497,CAVIN2,1099,0.56162,226,-2.0865,48,-4.3790,2628,2.85539,77,-3.6919
ENSG00000144381,HSPD1,52,-2.3486,197,-0.2377,82,-1.6668,410,1.19414,384,1.05219
ENSG00000115993,TRAK2,54,-1.4385,115,-0.1904,197,0.82975,78,-0.8476,196,0.82007
ENSG00000114942,EEF1B2,52,-2.1880,200,-0.0219,220,0.14967,8,-4.8418,533,2.14241
ENSG00000078018,MAP2,53,-2.7257,457,0.86058,91,-1.9134,33,-3.4008,830,2.38317
ENSG00000197756,RPL37A,53,-5.4150,1107,-0.8508,1280,-0.6103,2862,0.87617,3796,1.51761
ENSG00000135924,DNAJB2,7302,5.92612,12,-7.2488,92,-4.3835,21,-6.4942,353,-2.3914
ENSG00000171951,SCG2,52,-2.1076,12,-4.2064,9,-4.6879,5,-5.4783,875,5.45877
ENSG00000135916,ITM2C,52,-3.3970,431,-0.0758,400,-0.2064,255,-0.9611,1108,1.96082
ENSG00000115053,NCL,52,-2.3945,275,0.30337,240,0.05397,30,-3.2105,567,1.92202
ENSG00000187514,PTMA,53,-5.3594,1045,-0.8964,632,-1.6959,5132,2.47210,1967,0.19765
ENSG00000132321,IQCA1,52,-1.1917,12,-3.3503,112,0.09833,5,-4.6128,349,2.93247
ENSG00000130294,KIF1A,53,-2.4727,99,-1.5178,200,-0.3719,5,-5.8139,877,3.29375
ENSG00000168385,SEPTIN2,52,-1.9765,12,-4.0691,72,-1.4931,216,0.37755,528,2.57814
ENSG00000144713,RPL32,53,-4.6363,506,-1.2540,641,-0.8735,2203,1.48887,1938,1.18721
ENSG00000174748,RPL15,53,-3.8496,821,0.51766,253,-1.4978,785,0.43069,1203,1.33049
ENSG00000144674,GOLGA4,55,-1.0944,12,-3.3252,200,1.29085,79,-0.5025,180,1.05163
ENSG00000168028,RPSA,53,-3.4006,325,-0.6061,242,-1.0923,883,1.31181,802,1.09362
ENSG00000168314,MOBP,39887,4.84217,383,-4.8759,3311,-1.6694,1178,-3.2308,687,-4.0239
ENSG00000188846,RPL14,52,-3.5554,778,0.82443,126,-2.2567,625,0.38910,953,1.26896
ENSG00000168036,CTNNB1,52,-3.2961,259,-0.8322,71,-2.8285,1258,2.56370,467,0.18744
ENSG00000114857,NKTR,54,-1.8294,12,-3.9790,160,-0.0462,518,2.75677,78,-1.2429
ENSG00000047849,MAP4,53,-3.5178,162,-1.8578,540,0.13459,1047,1.51711,707,0.64943
ENSG00000232112,TMA7,53,-2.6433,231,-0.3268,75,-2.1302,551,1.38677,482,1.08151
ENSG00000067560,RHOA,52,-3.0827,239,-0.7401,103,-2.0763,778,1.54884,668,1.18708
ENSG00000114353,GNAI2,52,-3.6358,139,-2.1755,90,-2.8408,1934,3.39522,452,-0.2917
ENSG00000162244,RPL29,52,-3.8768,269,-1.4256,290,-1.3034,1435,1.73293,1114,1.12148
ENSG00000168309,FAM107A,1968,0.96952,99,-3.8942,323,-2.1323,2418,1.43757,1180,-0.0262
ENSG00000269028,MTRNR2L12,68540,0.35311,23417,-1.4715,111629,1.38007,46020,-0.3655,33572,-0.8943
ENSG00000080822,CLDND1,58,-2.5597,249,-0.2511,118,-1.4830,39,-3.1371,973,3.06112
ENSG00000114391,RPL24,53,-3.7173,308,-1.0424,196,-1.7528,1071,1.26779,1220,1.58323
ENSG00000181722,ZBTB20,53,-1.8723,14,-3.8316,121,-0.5666,350,1.50770,303,1.16301
ENSG00000173230,GOLGB1,53,-0.9641,12,-3.1679,149,0.89380,94,-0.0029,161,1.05902
ENSG00000091513,TF,36655,8.01062,12,-9.5032,83,-6.8045,15,-9.2089,456,-4.3302
ENSG00000158186,MRAS,52,-1.6260,12,-3.7498,132,-0.0966,283,1.45140,217,0.85426
ENSG00000008952,SEC62,5003,2.91970,535,-1.7316,647,-1.4337,35,-5.7476,1426,-0.1251
ENSG00000242808,SOX2-OT,60,-1.4979,12,-3.8296,140,-0.1010,5,-5.0916,523,3.25757
ENSG00000181449,SOX2,53,-1.1670,12,-3.3673,130,0.36434,5,-4.6150,334,2.72220
ENSG00000161203,AP2M1,52,-1.7595,12,-3.8573,64,-1.4218,199,0.50630,431,2.38835
ENSG00000156976,EIF4A2,53,-3.3560,1052,1.80778,47,-3.5267,491,0.15689,609,0.56672
ENSG00000189058,APOD,57,-2.5121,195,-0.6006,101,-1.6477,183,-0.7075,841,2.64429
ENSG00000182899,RPL35A,53,-3.9257,546,-0.3219,237,-1.6757,1376,1.53519,1063,0.94185
ENSG00000169020,ATP5ME,52,-3.2186,457,0.22335,299,-0.5260,671,0.99030,542,0.55149
ENSG00000068078,FGFR3,52,-1.9764,12,-4.0813,264,0.77894,42,-2.2991,509,2.44897
ENSG00000243449,C4orf48,53,-1.7429,91,-0.9051,82,-1.0693,5,-5.1150,542,3.21629
ENSG00000185818,NAT8L,52,-1.9217,230,0.56662,160,-0.1102,99,-0.9162,309,1.18777
ENSG00000087274,ADD1,52,-2.7678,12,-4.8327,75,-2.2118,1005,3.08321,333,0.21852
ENSG00000179010,MRFAP1,53,-1.9709,105,-0.8985,119,-0.6964,5,-5.2500,610,3.09825
ENSG00000038219,BOD1L1,53,-1.8271,12,-3.9854,267,0.95485,203,0.40401,281,1.06653
ENSG00000151552,QDPR,54,-2.2525,88,-1.4986,165,-0.4780,11,-4.5355,766,3.26408
ENSG00000163682,RPL9,52,-3.9037,41,-4.2698,403,-0.8053,1615,2.01012,1107,1.06788
ENSG00000064042,LIMCH1,53,-2.4207,114,-1.2566,306,0.44639,231,-0.0737,500,1.50248
ENSG00000163453,IGFBP7,52,-4.5389,470,-1.2375,64,-4.2380,3876,3.91071,444,-1.3288
ENSG00000080493,SLC4A4,52,-1.4212,137,0.20136,177,0.69961,17,-3.0664,229,1.25445
ENSG00000132466,ANKRD17,52,-1.4712,12,-3.5993,238,1.26050,80,-0.7931,252,1.39339
ENSG00000118816,CCNI,53,-2.7243,432,0.72437,206,-0.6255,236,-0.3942,550,1.24435
ENSG00000145284,SCD5,53,-2.1476,12,-4.2759,128,-0.7630,16,-3.9233,792,3.90491
ENSG00000152583,SPARCL1,52,-5.2884,1042,-0.7956,852,-1.1239,3565,1.59616,2769,1.00672
ENSG00000118785,SPP1,74,-1.9615,334,0.56269,32,-3.2387,5,-5.8423,794,2.82923
ENSG00000109475,RPL34,53,-4.7894,1034,-0.2487,726,-0.8475,1685,0.65940,2453,1.48769
ENSG00000145362,ANK2,52,-2.1546,70,-1.7095,167,-0.3037,5,-5.5197,697,3.23605
ENSG00000164096,C4orf3,53,-2.7653,251,-0.3234,204,-0.6747,496,0.96599,505,1.00752
ENSG00000145425,RPS3A,53,-3.4918,264,-1.0542,368,-0.5056,555,0.22257,1217,1.97263
ENSG00000109654,TRIM2,54,-1.7886,166,0.04061,113,-0.6159,5,-5.2238,471,2.47212
ENSG00000164114,MAP9,52,-2.1815,104,-1.1038,140,-0.6179,79,-1.5351,626,2.73129
ENSG00000109472,CPE,52,-3.7752,644,0.17704,302,-1.1130,894,0.81888,1028,1.11998
ENSG00000150625,GPM6A,53,-3.8895,718,0.21387,446,-0.6240,578,-0.1783,1401,1.64103
ENSG00000169862,CTNND2,52,-2.3293,369,0.99840,229,0.05890,5,-5.6860,453,1.46344
ENSG00000145555,MYO10,52,-1.9155,187,0.19016,183,0.14785,88,-1.0936,332,1.37985
ENSG00000176788,BASP1,52,-1.7859,12,-3.9006,42,-2.1232,12,-3.9511,656,4.45516
ENSG00000079215,SLC1A3,52,-2.9140,109,-1.8054,172,-1.0901,67,-2.5347,1238,3.62136
ENSG00000145592,RPL37,53,-4.7829,1243,0.09463,953,-0.3765,909,-0.4577,2744,1.79667
ENSG00000250722,SELENOP,76,-1.7194,88,-1.5043,80,-1.6446,7,-5.1405,834,3.72197
