Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000107372,ZFAND5,66,-2.1004,488,1.19171,324,0.42648,148,-0.8619,140,-0.9567,366,0.64520,237,-0.1070
ENSG00000165092,ALDH1A1,25,-1.9802,0,-8.0033,59,-0.7182,103,0.20156,293,2.34087,45,-1.1384,114,0.37592
ENSG00000135002,RFK,49,-1.7897,480,2.26232,40,-2.0842,70,-1.2598,74,-1.1704,193,0.38467,172,0.18355
ENSG00000106772,PRUNE2,49,-1.3273,263,1.57006,68,-0.8156,116,0.04341,13,-3.2749,205,1.06095,78,-0.6064
ENSG00000156052,GNAQ,112,-1.0178,233,0.17457,154,-0.5128,197,-0.1119,244,0.24918,285,0.52256,249,0.28622
ENSG00000135069,PSAT1,54,-1.8334,21,-3.1959,631,2.70507,179,0.05922,164,-0.0814,69,-1.4488,90,-1.0378
ENSG00000135018,UBQLN1,23,-2.6128,289,1.49870,97,-0.4706,120,-0.1100,82,-0.7284,132,0.04268,157,0.34045
ENSG00000165119,HNRNPK,135,-1.6652,402,0.06592,700,1.06533,349,-0.1712,235,-0.8069,383,-0.0162,502,0.45101
ENSG00000148053,NTRK2,238,-1.7878,142,-2.5651,2007,1.92130,181,-2.2024,1046,0.59984,664,-0.1827,907,0.34738
ENSG00000135052,GOLM1,57,-1.3528,167,0.38795,358,1.89194,28,-2.4322,81,-0.8096,152,0.21862,92,-0.6122
ENSG00000135070,ISCA1,45,-1.4598,226,1.26231,140,0.37367,34,-1.8904,134,0.29691,133,0.28580,77,-0.6202
ENSG00000106723,SPIN1,34,-2.4055,156,-0.0590,267,0.88909,67,-1.3862,64,-1.4653,228,0.60341,313,1.19944
ENSG00000187764,SEMA4D,98,-0.0732,180,0.99928,1,-6.1652,316,2.22388,20,-2.4958,40,-1.4731,63,-0.7896
ENSG00000196305,IARS,18,-2.3813,211,1.77733,151,1.07510,12,-2.9571,72,-0.2287,74,-0.1884,42,-1.0944
ENSG00000131669,NINJ1,37,-1.0567,0,-7.0256,163,1.49055,33,-1.2434,100,0.55192,55,-0.4582,120,0.88444
ENSG00000165238,WNK2,21,-2.0912,132,0.82477,109,0.46862,9,-3.3966,85,0.03576,84,0.01939,140,0.93001
ENSG00000048828,FAM120A,25,-1.8801,63,-0.4625,210,1.74549,77,-0.1317,53,-0.7393,68,-0.3437,88,0.09811
ENSG00000130956,HABP4,106,-0.8869,257,0.59311,130,-0.5557,173,-0.0960,128,-0.5803,217,0.29330,269,0.67168
ENSG00000136938,ANP32B,314,1.34451,49,-1.7712,165,0.15376,299,1.24552,76,-1.1058,90,-0.8398,62,-1.4012
ENSG00000136928,GABBR2,41,-1.3444,180,1.15127,5,-4.2458,16,-2.7586,135,0.61428,118,0.37335,169,1.03566
ENSG00000106803,SEC61B,31,-1.5810,96,0.19858,205,1.64899,98,0.23999,95,0.18555,31,-1.5878,40,-1.2129
ENSG00000241697,TMEFF1,36,-2.1703,421,2.05395,38,-2.0858,112,-0.4507,83,-0.9119,200,0.53388,137,-0.1189
ENSG00000165152,TMEM246,54,-1.2136,364,2.27546,23,-2.4622,35,-1.8890,33,-1.9786,164,0.60400,139,0.31036
ENSG00000070214,SLC44A1,100,-0.8887,17,-3.5154,365,1.37072,496,2.05391,81,-1.2151,72,-1.3880,80,-1.2375
ENSG00000119318,RAD23B,27,-2.4070,256,1.25536,178,0.57205,101,-0.3927,41,-1.7924,127,-0.0114,167,0.45423
ENSG00000106771,TMEM245,60,-0.9790,159,0.64884,84,-0.4391,118,0.12057,121,0.16186,110,0.00042,117,0.10436
ENSG00000260230,FRRS1L,51,-1.6991,292,1.20749,98,-0.6863,67,-1.2728,125,-0.2971,192,0.42439,223,0.69650
ENSG00000157654,PALM2-AKAP2,73,-0.8915,191,0.72081,122,-0.0616,87,-0.6069,77,-0.8113,201,0.81361,135,0.10983
ENSG00000136810,TXN,72,-1.6822,372,1.02056,350,0.90475,205,-0.0427,155,-0.4976,192,-0.1518,124,-0.8464
ENSG00000198121,LPAR1,246,1.52877,6,-4.2613,47,-1.3096,221,1.30310,120,0.17734,9,-3.6542,106,-0.0269
ENSG00000136813,ECPAS,32,-1.4765,179,1.41747,104,0.38622,19,-2.2455,72,-0.2376,98,0.28477,75,-0.1575
ENSG00000173258,ZNF483,113,-1.2676,213,-0.2641,109,-1.3282,218,-0.2257,150,-0.8329,445,1.02928,503,1.27222
ENSG00000242616,GNG10,19,-2.3394,142,0.91455,32,-1.5104,57,-0.6426,136,0.83529,126,0.69892,80,-0.0925
ENSG00000148218,ALAD,73,-0.4015,63,-0.6478,157,0.91333,103,0.17048,122,0.45335,48,-1.0701,89,-0.0871
ENSG00000136888,ATP6V1G1,65,-2.1049,586,1.60087,341,0.54339,69,-2.0102,140,-0.9268,255,0.03802,288,0.24608
ENSG00000106780,MEGF9,26,-1.7856,130,0.82783,93,0.23458,58,-0.5422,128,0.78963,59,-0.5315,75,-0.1334
ENSG00000119396,RAB14,26,-2.3422,134,0.21075,165,0.57732,111,-0.1097,117,-0.0261,77,-0.7052,200,0.92317
ENSG00000148180,GSN,139,-0.4883,1,-6.8175,389,1.34165,567,2.19047,147,-0.3968,52,-2.0121,14,-3.8712
ENSG00000148175,STOM,56,-1.4229,17,-3.1289,246,1.04625,154,0.20574,297,1.42698,84,-0.7864,103,-0.4621
ENSG00000119421,NDUFA8,47,-1.3927,97,-0.2358,44,-1.4915,92,-0.3268,167,0.69046,139,0.36502,200,1.03376
ENSG00000011454,RABGAP1,34,-1.9109,161,0.56961,139,0.30752,121,0.07163,97,-0.3028,125,0.12994,135,0.25555
ENSG00000136930,PSMB7,42,-1.8513,205,0.71233,84,-0.7847,130,-0.0797,141,0.06497,188,0.55622,164,0.31400
ENSG00000136942,RPL35,656,-0.4071,542,-0.7138,878,0.07428,1640,1.21370,871,0.06114,512,-0.8061,781,-0.1210
ENSG00000136950,ARPC5L,13,-2.4438,89,0.60333,32,-1.0564,56,-0.1727,33,-1.0369,84,0.49976,132,1.35832
ENSG00000119414,PPP6C,11,-2.9542,148,1.23721,85,0.22729,29,-1.4950,107,0.62586,81,0.13606,62,-0.3112
ENSG00000044574,HSPA5,71,-1.8897,224,-0.0956,479,1.27943,273,0.23990,146,-0.7866,256,0.13081,211,-0.1946
ENSG00000197958,RPL12,316,-0.4671,202,-1.1717,649,0.76355,910,1.42624,354,-0.2836,250,-0.8427,259,-0.7854
ENSG00000136854,STXBP1,127,-2.2493,1383,1.80409,244,-1.2590,150,-1.9972,317,-0.8527,938,0.99678,597,0.18175
ENSG00000106992,AK1,79,-2.8045,119,-2.1956,2633,4.33679,87,-2.6692,148,-1.8724,186,-1.5309,160,-1.7586
ENSG00000160408,ST6GALNAC6,45,-1.4967,114,-0.0440,206,1.01783,89,-0.4477,124,0.10875,97,-0.2998,141,0.32062
ENSG00000148334,PTGES2,42,-1.3710,147,0.68550,93,-0.1083,93,-0.1187,63,-0.7276,96,-0.0617,162,0.85774
ENSG00000171159,C9orf16,55,-1.3666,156,0.30989,134,0.04617,90,-0.6069,145,0.18158,136,0.07324,196,0.71190
ENSG00000106976,DNM1,159,-1.7463,1125,1.59394,202,-1.3827,95,-2.5190,315,-0.6871,838,0.99389,627,0.46109
ENSG00000167110,GOLGA2,59,-0.9373,55,-1.0339,333,2.29313,61,-0.8764,52,-1.1190,135,0.42421,42,-1.4416
ENSG00000167112,TRUB2,41,-0.9836,41,-0.9977,34,-1.3026,106,0.55670,89,0.24827,126,0.86991,100,0.45841
ENSG00000167114,SLC27A4,29,-1.7293,173,1.22300,99,0.19842,119,0.51584,45,-1.0781,87,-0.0327,65,-0.4941
ENSG00000197694,SPTAN1,155,-1.7548,817,0.98569,852,1.06694,201,-1.3567,303,-0.7146,488,0.06255,475,0.01866
ENSG00000119335,SET,161,-0.4804,96,-1.2881,232,0.12926,333,0.76335,249,0.24779,204,-0.0929,233,0.13104
ENSG00000160445,ZER1,64,-1.3761,152,0.00697,259,0.94645,37,-2.2076,106,-0.5836,224,0.67685,221,0.65443
ENSG00000107021,TBC1D13,27,-1.3861,64,-0.0006,78,0.32081,12,-2.5095,41,-0.7180,91,0.60571,137,1.37769
ENSG00000136802,LRRC8A,52,-1.6453,190,0.42627,13,-3.6578,85,-0.9058,290,1.21690,210,0.60272,198,0.49777
ENSG00000148341,SH3GLB2,83,-0.7170,237,1.09780,108,-0.2912,117,-0.1521,88,-0.6115,160,0.36881,107,-0.2995
ENSG00000119383,PTPA,71,-1.6729,269,0.46388,197,-0.0756,83,-1.4498,320,0.77342,312,0.72819,189,-0.1413
ENSG00000136819,C9orf78,85,-0.3894,28,-2.0991,143,0.49973,91,-0.2632,137,0.42505,130,0.32671,136,0.40995
ENSG00000187239,FNBP1,58,-0.7606,52,-0.9268,186,1.27372,152,0.87992,15,-2.7713,77,-0.2902,106,0.23627
ENSG00000107130,NCS1,125,-1.0915,401,0.86007,263,0.10945,100,-1.4260,218,-0.2046,241,-0.0345,376,0.74297
ENSG00000130707,ASS1,19,-2.9232,516,3.07416,85,-0.6355,58,-1.2402,41,-1.7681,83,-0.6721,79,-0.7458
ENSG00000126878,AIF1L,176,0.51361,0,-8.5222,67,-1.0702,489,2.77722,113,-0.2422,10,-3.8112,59,-1.2542
ENSG00000130723,PRRC2B,43,-2.2046,195,0.15575,351,1.23499,67,-1.5350,212,0.30474,207,0.25747,168,-0.0884
ENSG00000107263,RAPGEF1,41,-0.9928,100,0.47004,138,1.06477,34,-1.2911,41,-0.9894,74,-0.0359,104,0.54515
ENSG00000148303,RPL7A,266,-1.1869,488,-0.2189,847,0.73433,1078,1.19632,481,-0.2427,335,-0.8246,404,-0.5281
ENSG00000148248,SURF4,20,-1.9100,112,0.88786,4,-4.1132,82,0.32792,58,-0.2618,121,1.04263,76,0.21031
ENSG00000160326,SLC2A6,21,-2.0513,247,2.27574,78,-0.0063,25,-1.7664,46,-0.8718,87,0.17535,46,-0.8650
ENSG00000130558,OLFM1,95,-1.2588,304,0.65812,80,-1.5194,125,-0.8312,118,-0.9244,458,1.44953,281,0.51656
ENSG00000148411,NACC2,141,-0.1209,31,-2.4409,268,1.01956,303,1.26175,145,-0.0674,116,-0.4395,55,-1.5868
ENSG00000172889,EGFL7,80,-1.2815,310,0.97214,290,0.84758,147,-0.3226,134,-0.4753,168,-0.1058,125,-0.5853
ENSG00000165716,DIPK1B,32,-1.8944,187,0.98129,145,0.50684,85,-0.3856,55,-1.0740,95,-0.2161,156,0.63905
ENSG00000244187,TMEM141,20,-2.4289,218,1.47202,116,0.28000,99,0.00658,48,-1.1537,97,-0.0157,90,-0.1464
ENSG00000196642,RABL6,159,0.08866,85,-0.9293,430,2.03166,27,-2.6730,42,-1.9830,150,-0.0135,165,0.15001
ENSG00000054148,PHPT1,76,-1.1808,122,-0.4359,136,-0.2663,315,1.23682,149,-0.1115,134,-0.2906,184,0.24082
ENSG00000107223,EDF1,166,-1.0665,463,0.62744,365,0.20641,344,0.10508,278,-0.2508,289,-0.1832,356,0.16434
ENSG00000159069,FBXW5,50,-0.9176,164,1.12262,75,-0.2656,59,-0.6383,132,0.71893,75,-0.2591,59,-0.6391
ENSG00000107317,PTGDS,947,-1.3525,103,-4.6314,2185,-0.0183,4380,1.24532,4470,1.28642,1265,-0.9038,2114,-0.0737
ENSG00000148362,PAXX,35,-1.3714,98,0.29169,204,1.70746,37,-1.2782,105,0.41121,44,-0.9959,54,-0.6714
ENSG00000107331,ABCA2,145,-0.6934,158,-0.5597,183,-0.3250,777,2.57620,37,-2.7486,145,-0.6963,111,-1.1115
ENSG00000107281,NPDC1,83,-2.2710,473,0.49863,632,1.03282,220,-0.7767,220,-0.7759,512,0.63798,344,-0.0528
ENSG00000177239,MAN1B1,23,-1.6300,132,1.30886,47,-0.5243,42,-0.6788,18,-1.9597,106,0.87715,83,0.42708
ENSG00000176978,DPP7,36,-2.6287,207,0.05399,758,2.81636,61,-1.8707,97,-1.1585,119,-0.8415,123,-0.7868
ENSG00000176884,GRIN1,144,-1.5595,703,1.08538,62,-2.8199,109,-1.9821,377,-0.0315,602,0.79054,694,1.05874
ENSG00000176101,SSNA1,14,-2.6978,103,0.33741,132,0.78312,134,0.81219,24,-1.9281,76,-0.1683,107,0.40332
ENSG00000212864,RNF208,59,-1.0842,97,-0.2844,136,0.27885,57,-1.1386,78,-0.6398,150,0.44817,232,1.26715
ENSG00000188229,TUBB4B,104,-2.9919,1034,0.60546,2458,2.47383,162,-2.3434,194,-2.0727,460,-0.7520,697,-0.0764
ENSG00000165802,NSMF,95,-1.9404,76,-2.2622,1551,3.66241,70,-2.3834,118,-1.6024,210,-0.7161,162,-1.1198
ENSG00000182154,MRPL41,90,-0.9717,201,0.34846,168,0.04829,220,0.51223,160,-0.0344,106,-0.7041,200,0.34585
ENSG00000148408,CACNA1B,11,-2.6907,151,1.66169,6,-3.3855,47,-0.4752,30,-1.1800,114,1.08574,77,0.36783
ENSG00000015171,ZMYND11,42,-1.3259,92,-0.1088,146,0.69872,146,0.69876,118,0.31656,39,-1.4623,102,0.07160
ENSG00000067064,IDI1,56,-1.9762,320,0.85674,183,-0.1224,108,-0.9767,168,-0.2647,338,0.95787,208,0.08557
ENSG00000067057,PFKP,66,-2.2044,770,2.04520,58,-2.3921,46,-2.7110,173,-0.7266,454,0.92394,321,0.29957
ENSG00000107959,PITRM1,20,-2.2382,128,0.71951,155,1.08794,87,0.03964,69,-0.3444,69,-0.3286,65,-0.4389
ENSG00000057608,GDI2,35,-2.1342,280,1.25505,141,0.00483,155,0.16652,116,-0.3160,109,-0.4156,146,0.06943
ENSG00000170525,PFKFB3,34,-1.6068,64,-0.6478,112,0.27937,85,-0.1833,166,1.00060,81,-0.2659,122,0.43537
ENSG00000165629,ATP5F1C,21,-3.0383,288,1.15853,180,0.29269,100,-0.6792,156,0.04410,173,0.22360,144,-0.0874
ENSG00000165632,TAF3,84,0.38527,56,-0.2862,130,1.19733,35,-1.0257,21,-1.7892,80,0.30873,62,-0.1359
ENSG00000107485,GATA3,2,-5.3169,2,-5.2776,7,-3.7199,0,-7.3478,8,-3.4653,521,5.61683,42,-1.1003
ENSG00000048740,CELF2,54,-0.7404,78,-0.1572,106,0.36453,59,-0.6026,153,1.04367,70,-0.3217,78,-0.1534
ENSG00000065665,SEC61A2,39,-1.0638,146,1.19104,44,-0.8543,53,-0.5629,52,-0.5914,122,0.84703,71,-0.1011
ENSG00000123240,OPTN,200,-0.4284,626,1.66088,199,-0.4286,201,-0.4145,213,-0.3254,252,-0.0450,121,-1.2175
ENSG00000065809,FAM107B,63,-0.5709,21,-2.2622,164,1.07559,333,2.74289,3,-4.7560,32,-1.6186,13,-2.9830
ENSG00000176244,ACBD7,58,-0.8497,0,-8.1105,256,1.82741,74,-0.4726,187,1.16365,18,-2.6223,95,-0.0625
ENSG00000148468,FAM171A1,111,-0.6978,101,-0.8336,92,-0.9915,335,1.23378,185,0.14263,188,0.16840,177,0.07361
ENSG00000026025,VIM,94,-3.2166,4,-7.7078,4656,5.35756,267,-1.6598,186,-2.1987,103,-3.0823,25,-5.1056
ENSG00000078114,NEBL,56,-2.4112,191,-0.5373,259,-0.0362,185,-0.5809,444,0.91776,423,0.82801,294,0.17933
ENSG00000150867,PIP4K2A,103,-0.2929,23,-2.5988,50,-1.4316,559,3.45486,47,-1.5356,41,-1.7154,40,-1.7799
ENSG00000148450,MSRB2,23,-2.5005,59,-1.0973,141,0.31360,167,0.61403,141,0.31306,132,0.20491,158,0.50801
ENSG00000107863,ARHGAP21,166,0.12476,87,-0.9234,280,1.07121,252,0.86696,88,-0.8973,150,-0.0522,56,-1.5931
ENSG00000136750,GAD2,31,-1.6669,3,-5.0397,1,-6.2238,32,-1.6400,107,0.30573,35,-1.5030,420,3.57904
ENSG00000136754,ABI1,48,-1.0744,86,-0.1484,247,1.83691,53,-0.9275,100,0.09825,101,0.11324,25,-2.0755
ENSG00000136758,YME1L1,31,-1.5523,39,-1.2327,130,0.75657,38,-1.2705,65,-0.4214,147,0.98533,140,0.89740
ENSG00000107897,ACBD5,56,-0.9418,87,-0.2414,146,0.64890,70,-0.5842,78,-0.4149,104,0.05694,162,0.84581
ENSG00000099246,RAB18,73,-1.3355,327,1.19275,109,-0.7153,86,-1.0786,115,-0.6248,218,0.43801,255,0.71775
ENSG00000095787,WAC,88,-0.5448,177,0.63381,130,0.09042,111,-0.1665,74,-0.8247,98,-0.3705,183,0.68906
ENSG00000148516,ZEB1,53,-1.0840,71,-0.6258,213,1.30712,92,-0.1980,81,-0.4054,117,0.20433,100,-0.0590
ENSG00000165322,ARHGAP12,36,-1.6247,244,1.67959,140,0.58897,96,-0.0590,19,-2.5241,96,-0.0733,68,-0.6272
ENSG00000170759,KIF5B,441,0.86350,127,-1.2063,173,-0.7239,679,1.74277,166,-0.7924,139,-1.0739,169,-0.7690
ENSG00000150093,ITGB1,47,-1.6063,168,0.44077,243,1.13153,298,1.54688,95,-0.5116,46,-1.6488,12,-3.6055
ENSG00000108100,CCNY,42,-1.1388,153,1.01879,107,0.36596,102,0.28383,69,-0.3774,55,-0.7214,76,-0.2068
ENSG00000175395,ZNF25,21,-1.8056,85,0.42662,37,-0.9424,47,-0.5465,71,0.12682,67,0.01486,135,1.30137
ENSG00000265354,TIMM23,16,-2.3105,159,1.49570,55,-0.4292,58,-0.3244,55,-0.4305,85,0.29706,70,-0.0322
ENSG00000266412,NCOA4,32,-2.2360,221,0.86317,105,-0.4198,76,-0.9407,121,-0.1971,122,-0.1790,274,1.27397
ENSG00000197444,OGDHL,47,-1.7778,301,1.31940,95,-0.7045,78,-1.0142,106,-0.5286,155,0.09785,242,0.88980
ENSG00000122873,CISD1,63,-1.5991,324,1.11285,73,-1.3953,105,-0.8249,136,-0.4184,225,0.43515,297,0.94206
ENSG00000237949,LINC00844,88,-0.9810,0,-8.8199,315,1.21625,346,1.40651,242,0.71030,33,-2.4319,104,-0.7185
ENSG00000165443,PHYHIPL,61,-2.1333,382,0.80852,244,0.02254,143,-0.8490,286,0.28780,239,-0.0125,333,0.55889
ENSG00000108091,CCDC6,26,-1.8903,158,1.09652,67,-0.4016,72,-0.2909,60,-0.5774,93,0.12638,125,0.65520
ENSG00000151150,ANK3,106,-0.1954,140,0.26365,1,-6.5991,187,0.78170,99,-0.3137,158,0.48131,147,0.34593
ENSG00000108176,DNAJC12,20,-2.2282,140,0.86401,29,-1.7058,41,-1.1741,23,-2.0697,291,2.48022,57,-0.6589
ENSG00000096746,HNRNPH3,102,-0.7017,47,-1.8905,354,1.50278,242,0.75744,99,-0.7585,92,-0.8622,165,0.07976
ENSG00000060339,CCAR1,74,0.05956,72,0.00486,98,0.54506,58,-0.3453,13,-2.5545,105,0.66970,80,0.19272
ENSG00000122958,VPS26A,15,-2.3023,113,0.92974,21,-1.8002,116,0.97573,28,-1.3761,88,0.47807,87,0.44628
ENSG00000156515,HK1,79,-2.2421,583,0.99565,549,0.88264,66,-2.5034,140,-1.3856,453,0.53052,465,0.57527
ENSG00000171224,FAM241B,7,-3.3940,129,1.11577,19,-2.0378,34,-1.1187,25,-1.5992,182,1.82977,90,0.44165
ENSG00000079332,SAR1A,48,-1.5171,161,0.43285,198,0.81375,140,0.18881,78,-0.7626,103,-0.3208,147,0.27595
ENSG00000180817,PPA1,89,-1.9575,783,1.76230,237,-0.4362,355,0.23613,208,-0.6512,247,-0.3695,246,-0.3774
ENSG00000148730,EIF4EBP2,45,-0.9953,80,-0.0738,103,0.34369,33,-1.4691,159,1.14344,55,-0.6751,113,0.50403
ENSG00000166228,PCBD1,26,-2.2045,272,1.73485,81,-0.4805,38,-1.6632,88,-0.3441,167,0.75318,88,-0.3416
ENSG00000197746,PSAP,412,-2.1356,2300,0.61786,3673,1.53239,714,-1.3026,1008,-0.7659,1791,0.17745,1393,-0.2441
ENSG00000107742,SPOCK2,187,-1.8773,1084,1.01029,558,-0.1660,219,-1.6355,457,-0.4915,1121,1.07439,687,0.18455
ENSG00000166295,ANAPC16,66,-0.5091,64,-0.5632,252,1.98101,89,-0.0327,67,-0.4925,31,-1.6792,64,-0.5613
ENSG00000107745,MICU1,30,-1.3585,140,1.23163,58,-0.3300,17,-2.1831,84,0.28775,106,0.70869,60,-0.2613
ENSG00000138279,ANXA7,36,-2.3107,251,0.78945,142,-0.1966,162,0.02374,98,-0.7901,198,0.36535,233,0.65035
ENSG00000107758,PPP3CB,43,-1.9391,444,2.12225,22,-2.9406,45,-1.8947,107,-0.5530,146,-0.0440,245,0.86231
ENSG00000148660,CAMK2G,53,-1.8464,277,0.83480,60,-1.6706,61,-1.6496,232,0.51226,249,0.63435,277,0.83176
ENSG00000165637,VDAC2,45,-2.1531,419,1.56607,161,-0.1983,158,-0.2247,143,-0.3912,193,0.10747,148,-0.3333
ENSG00000156113,KCNMA1,46,-1.0506,122,0.53907,164,1.08704,33,-1.5651,58,-0.7024,63,-0.5773,139,0.77901
ENSG00000138326,RPS24,572,-0.5449,365,-1.2494,1001,0.39117,1980,1.72174,717,-0.1768,426,-1.0126,519,-0.6995
ENSG00000108175,ZMIZ1,68,-0.8440,175,0.74728,98,-0.2526,110,-0.0559,86,-0.4563,135,0.29151,126,0.16874
ENSG00000165424,ZCCHC24,177,0.40430,12,-3.7305,70,-1.0992,467,2.44384,111,-0.3866,29,-2.4321,114,-0.3433
ENSG00000122378,PRXL2A,156,-1.1031,255,-0.3225,378,0.34290,164,-1.0258,489,0.80704,332,0.12126,392,0.40718
ENSG00000165678,GHITM,169,-1.5811,1403,2.21773,295,-0.7203,86,-2.5839,257,-0.9380,526,0.23361,474,0.05675
ENSG00000107771,CCSER2,81,-0.4346,210,1.26080,74,-0.5695,83,-0.3808,48,-1.2397,126,0.30538,113,0.12359
ENSG00000173267,SNCG,200,-1.9805,1661,1.59809,289,-1.4247,201,-1.9728,621,-0.2156,1262,1.03651,716,0.02106
ENSG00000148671,ADIRF,47,-1.9353,47,-1.9328,574,2.64086,147,-0.1480,162,0.01439,57,-1.6328,91,-0.9210
ENSG00000148672,GLUD1,107,-2.1868,236,-0.9843,468,0.13019,267,-0.7907,865,1.25742,391,-0.1736,702,0.85133
ENSG00000138138,ATAD1,15,-2.6629,189,1.51344,60,-0.5327,21,-2.1006,65,-0.4061,144,0.96366,90,0.12955
ENSG00000171862,PTEN,52,-1.6188,154,0.10218,283,1.21565,71,-1.1353,148,0.04066,115,-0.3839,190,0.47043
ENSG00000185745,IFIT1,33,-1.7786,154,0.68316,131,0.39677,80,-0.4344,159,0.74396,133,0.43121,37,-1.6293
ENSG00000180628,PCGF5,61,-1.2512,71,-1.0343,250,1.11791,78,-0.8873,114,-0.2726,129,-0.0620,238,1.01629
ENSG00000107864,CPEB3,57,-0.5173,102,0.44819,43,-0.9871,33,-1.3929,78,-0.0193,151,1.16372,88,0.19379
ENSG00000148690,FRA10AC1,96,0.46607,74,0.02454,61,-0.3125,55,-0.4722,41,-0.9437,82,0.18235,105,0.61678
ENSG00000108231,LGI1,23,-1.4008,73,0.43770,1,-5.4053,13,-2.2651,83,0.66143,111,1.21806,92,0.85006
ENSG00000077147,TM9SF3,43,-1.9716,198,0.46995,256,0.94320,164,0.14601,115,-0.4478,155,0.05591,123,-0.3346
ENSG00000187122,SLIT1,34,-1.1342,48,-0.5972,86,0.39418,3,-4.3992,58,-0.2680,69,0.01504,182,1.86005
ENSG00000171314,PGAM1,175,-1.8639,1462,1.78321,317,-0.9548,253,-1.3046,339,-0.8484,657,0.23269,805,0.59230
ENSG00000155252,PI4K2A,28,-1.4765,103,0.65983,34,-1.1523,27,-1.5130,95,0.50324,127,1.05024,80,0.21885
ENSG00000120053,GOT1,55,-2.0989,561,1.85545,170,-0.3692,112,-1.0386,131,-0.7853,204,-0.0724,256,0.31790
ENSG00000099194,SCD,655,-0.8978,172,-2.9116,662,-0.8807,3667,2.35048,981,-0.2494,1288,0.20852,553,-1.1619
ENSG00000166136,NDUFB8,137,-1.3063,477,0.75831,232,-0.4752,379,0.34419,193,-0.7697,333,0.12512,417,0.51549
ENSG00000198408,OGA,110,-0.9719,250,0.37730,376,1.13031,185,-0.1388,117,-0.8675,217,0.12871,150,-0.4745
ENSG00000059915,PSD,23,-2.8194,212,0.66749,195,0.51960,83,-0.8910,112,-0.4152,194,0.51116,192,0.48628
ENSG00000107872,FBXL15,40,-1.2065,164,1.16088,108,0.39042,53,-0.7752,48,-0.9518,76,-0.2121,113,0.47437
ENSG00000107874,CUEDC2,23,-1.9968,148,1.02433,132,0.80802,93,0.17700,68,-0.3368,76,-0.1555,44,-1.0276
ENSG00000138107,ACTR1A,69,-1.5421,500,1.93610,18,-3.5372,135,-0.5031,88,-1.1682,258,0.59636,214,0.26403
ENSG00000171206,TRIM8,30,-1.4943,0,-7.7641,183,1.60449,48,-0.7761,119,0.75798,66,-0.2675,96,0.36631
ENSG00000138175,ARL3,31,-1.6902,63,-0.6200,77,-0.2811,105,0.23246,94,0.03547,111,0.32937,161,0.99732
ENSG00000166275,BORCS7,24,-2.0189,47,-1.0166,164,1.10896,45,-1.0611,170,1.17519,113,0.41908,56,-0.7474
ENSG00000148798,INA,92,-2.4327,1169,1.88235,98,-2.3259,253,-0.8923,196,-1.2842,718,0.87237,544,0.36846
ENSG00000173915,ATP5MD,177,-1.3012,648,0.85065,369,-0.1338,497,0.37062,263,-0.6826,252,-0.7542,595,0.69441
ENSG00000148834,GSTO1,21,-2.5911,213,1.14257,88,-0.4017,188,0.90398,91,-0.3607,107,-0.0949,83,-0.5145
ENSG00000148700,ADD3,57,-1.7867,59,-1.7298,463,1.84375,135,-0.4371,215,0.33690,156,-0.2061,151,-0.2620
ENSG00000119950,MXI1,55,-0.9364,21,-2.3769,228,1.54674,120,0.32523,69,-0.5834,92,-0.1179,108,0.14212
ENSG00000108061,SHOC2,47,-1.9116,265,0.90851,77,-1.1496,97,-0.8075,202,0.41256,271,0.94548,153,-0.0590
ENSG00000099204,ABLIM1,70,-1.1505,157,0.14107,176,0.33711,121,-0.2902,162,0.19629,89,-0.7899,236,0.86436
ENSG00000165868,HSPA12A,46,-1.6588,347,1.82641,44,-1.7380,55,-1.3988,114,-0.2613,184,0.55679,142,0.10901
ENSG00000187164,SHTN1,291,0.71631,100,-1.0525,44,-2.2997,457,1.61120,101,-1.0466,177,-0.1486,183,-0.0926
ENSG00000165646,SLC18A2,15,-4.0851,550,1.60040,108,-1.2404,12,-4.3829,30,-3.1289,920,2.94043,1,-7.7811
ENSG00000107581,EIF3A,101,-0.3978,119,-0.1317,122,-0.0964,164,0.41485,165,0.42488,120,-0.1256,112,-0.2402
ENSG00000165672,PRDX3,48,-2.0500,471,1.86854,104,-0.8616,89,-1.1043,100,-0.9303,209,0.27911,222,0.38135
ENSG00000198825,INPP5F,228,-1.4428,883,0.78567,73,-3.1477,205,-1.6082,373,-0.6774,760,0.51186,1434,1.76963
ENSG00000066468,FGFR2,65,-0.2587,0,-7.7498,1,-5.9909,400,4.12898,43,-0.9187,7,-3.5756,18,-2.2045
ENSG00000166033,HTRA1,167,-1.2448,708,1.20350,155,-1.3630,504,0.56107,447,0.35117,231,-0.7386,338,-0.1250
ENSG00000154473,BUB3,18,-2.6062,127,0.40649,187,1.11914,76,-0.4568,9,-3.5503,249,1.71925,35,-1.6636
ENSG00000065154,OAT,55,-2.5213,890,2.29595,131,-1.2310,133,-1.1998,81,-1.9475,349,0.36513,335,0.29344
