Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000185624,P4HB,248,0.88963,165,0.20064,47,-1.7204,99,-0.7434,164,0.21964,229,0.74898,141,-0.0521
ENSG00000141522,ARHGDIA,248,-0.2755,1101,2.41486,145,-1.1078,191,-0.8351,229,-0.4459,165,-0.9044,266,-0.1672
ENSG00000141552,ANAPC11,248,0.85820,84,-0.8794,47,-1.7594,56,-1.7239,207,0.63653,274,1.03106,243,0.81867
ENSG00000185813,PCYT2,248,0.55961,433,1.54760,152,-0.2329,110,-0.8998,238,0.56450,9,-4.3505,116,-0.6624
ENSG00000197063,MAFG,248,1.26428,334,1.83114,81,-0.5832,88,-0.5622,48,-1.4725,117,-0.0129,35,-1.8374
ENSG00000169738,DCXR,248,1.20098,88,-0.5023,56,-1.1942,74,-0.9282,176,0.69500,74,-0.7766,176,0.60604
ENSG00000169727,GPS1,248,1.37832,161,0.61251,33,-1.8330,42,-1.7425,164,0.74868,137,0.34188,75,-0.6148
ENSG00000169710,FASN,248,0.51765,339,1.04922,21,-3.1932,112,-0.9004,268,0.75154,6,-4.9440,321,0.95541
ENSG00000141551,CSNK1D,248,1.25334,137,0.23120,0,-7.0620,53,-1.4584,247,1.51522,75,-0.7027,69,-0.8308
ENSG00000141580,WDR45B,248,1.75809,48,-0.9866,66,-0.4935,56,-0.9199,132,0.71164,38,-1.3302,75,-0.2937
ENSG00000141542,RAB40B,248,1.76420,11,-3.1684,0,-6.9874,57,-0.8560,38,-1.4498,14,-2.7366,382,2.71151
ENSG00000101557,USP14,248,1.43112,276,1.63385,77,-0.5295,79,-0.5961,73,-0.6572,33,-1.7918,56,-0.9959
ENSG00000118680,MYL12B,248,0.41266,258,0.47392,128,-0.6349,81,-1.5676,172,-0.2052,555,1.86104,151,-0.3813
ENSG00000082397,EPB41L3,248,1.11690,353,1.77785,13,-3.3390,43,-1.9081,86,-0.6804,85,-0.6409,275,1.30258
ENSG00000173482,PTPRM,248,1.85976,233,1.73000,72,-0.2718,23,-2.2452,57,-0.6963,112,0.42321,11,-3.1001
ENSG00000178127,NDUFV2,248,1.24273,112,-0.1030,0,-7.3839,40,-1.9254,152,0.45708,185,0.72594,221,1.03305
ENSG00000101745,ANKRD12,248,-0.5015,338,-0.0175,284,-0.2922,416,0.42774,408,0.33020,329,-0.0574,149,-1.2770
ENSG00000017797,RALBP1,248,0.87846,221,0.67550,100,-0.5881,124,-0.3342,175,0.33323,81,-0.9142,90,-0.7505
ENSG00000168461,RAB31,248,0.84663,144,-0.0489,51,-1.6502,158,0.11661,184,0.39201,197,0.45088,9,-4.1609
ENSG00000101558,VAPA,248,0.33804,229,0.20228,151,-0.4545,124,-0.9123,270,0.54908,224,0.17266,250,0.34807
ENSG00000134278,SPIRE1,248,2.09859,48,-0.7271,70,-0.1479,67,-0.2588,87,0.22735,0,-6.5125,24,-1.7405
ENSG00000101654,RNMT,248,1.63989,150,0.73131,58,-0.7986,85,-0.2416,50,-1.0988,116,0.29450,35,-1.5511
ENSG00000067900,ROCK1,248,1.28067,9,-3.7948,139,0.28227,110,-0.1158,78,-0.6823,260,1.36472,23,-2.4620
ENSG00000141447,OSBPL1A,248,1.59600,31,-1.7601,66,-0.6279,48,-1.3050,110,0.19844,30,-1.7944,245,1.56922
ENSG00000171885,AQP4,248,-1.9047,117,-3.0094,360,-1.3522,791,-0.1769,2588,2.58138,260,-1.8395,98,-3.2605
ENSG00000170558,CDH2,248,1.55054,139,0.51823,89,-0.2013,47,-1.3909,135,0.54105,122,0.31171,0,-7.4231
ENSG00000118271,TTR,248,-2.3934,0,-12.777,30,-5.4608,0,-13.498,5853,7.23648,30,-5.4661,0,-10.991
ENSG00000134769,DTNA,248,-0.3108,51,-2.6804,113,-1.5164,281,-0.1510,796,2.14967,29,-3.4835,148,-1.1047
ENSG00000166974,MAPRE2,248,0.04997,491,1.20404,79,-1.7015,228,-0.1096,172,-0.5865,169,-0.5519,392,0.80472
ENSG00000172466,ZNF24,248,1.61033,0,-9.1647,55,-0.8848,76,-0.4823,145,0.75816,72,-0.4773,82,-0.2788
ENSG00000141425,RPRD1A,248,1.61537,119,0.32369,25,-2.0313,66,-0.7484,155,0.89882,16,-2.7348,58,-0.8029
ENSG00000134779,TPGS2,248,1.64444,223,1.43504,4,-4.5073,63,-0.7944,62,-0.7449,86,-0.1811,86,-0.1838
ENSG00000101489,CELF4,248,-0.8120,1658,2.56440,343,-0.3111,446,0.13672,204,-1.2035,166,-1.4256,15,-4.8675
ENSG00000132872,SYT4,248,0.34692,944,2.99605,235,0.25471,97,-1.3258,143,-0.5900,0,-7.8961,0,-8.4115
ENSG00000141469,SLC14A1,248,1.47054,6,-4.1574,19,-2.5384,100,-0.1008,219,1.50364,12,-3.2666,29,-1.9556
ENSG00000152234,ATP5F1A,248,-0.1670,294,0.10146,137,-1.0828,203,-0.5943,480,1.09227,354,0.40710,155,-0.8948
ENSG00000078043,PIAS2,248,1.74609,83,-0.1517,58,-0.6949,80,-0.2643,94,0.06137,54,-0.8141,40,-1.2707
ENSG00000167220,HDHD2,248,1.69678,71,-0.4407,32,-1.6291,49,-1.1807,173,1.22818,56,-0.8055,34,-1.5432
ENSG00000175387,SMAD2,248,1.43678,71,-0.6465,176,0.82216,43,-1.6185,159,0.75408,25,-2.1872,102,-0.0751
ENSG00000134030,CTIF,248,1.53518,260,1.62065,96,-0.0832,60,-0.9903,98,-0.0583,22,-2.3248,14,-2.9609
ENSG00000177576,C18orf32,248,0.41538,117,-0.7728,131,-0.6007,105,-1.1269,270,0.63828,111,-0.8519,461,1.50270
ENSG00000265681,RPL17,248,-2.6746,203,-2.9689,704,-1.1268,690,-1.3686,2028,0.62944,4882,2.18447,2381,0.81670
ENSG00000167315,ACAA2,248,1.89692,6,-3.9314,86,0.03584,51,-0.9527,119,0.64827,13,-2.7804,101,0.28328
ENSG00000141639,MAPK4,248,2.20757,1,-6.0416,84,0.22824,101,0.73449,46,-0.7998,0,-6.4412,0,-6.9570
ENSG00000134042,MRO,248,2.26450,25,-1.5698,32,-1.2369,77,0.17381,86,0.35851,0,-6.4037,0,-6.9195
ENSG00000082212,ME2,248,1.83642,96,0.15879,101,0.23213,76,-0.2713,63,-0.5694,6,-3.8981,67,-0.4234
ENSG00000196628,TCF4,248,-0.0093,33,-3.0458,119,-1.1493,199,-0.4505,416,0.99703,527,1.26340,143,-0.8671
ENSG00000091164,TXNL1,248,1.52668,203,1.15199,37,-1.5686,73,-0.6565,96,-0.1107,39,-1.4648,85,-0.2975
ENSG00000091157,WDR7,248,1.97660,260,2.06839,0,-6.8353,31,-1.7031,69,-0.2828,0,-6.5981,72,-0.1860
ENSG00000177511,ST8SIA3,248,2.18284,193,1.66830,85,0.23285,41,-1.0802,43,-0.9086,0,-6.4577,0,-6.9732
ENSG00000134440,NARS,248,0.99144,177,0.41976,176,0.40336,97,-0.6741,152,0.18369,68,-1.0882,108,-0.3734
ENSG00000166562,SEC11C,248,0.25595,144,-0.6049,116,-0.9419,95,-1.4561,352,0.99325,110,-1.0176,511,1.51243
ENSG00000119537,KDSR,248,1.65452,115,0.30087,61,-0.6957,49,-1.2198,91,-0.0959,16,-2.6873,186,1.11820
ENSG00000119541,VPS4B,248,1.69562,99,0.09353,62,-0.6357,46,-1.3005,75,-0.3755,80,-0.2382,156,0.84893
ENSG00000133313,CNDP2,248,1.03562,56,-1.3456,28,-2.3540,69,-1.2257,206,0.82686,235,0.94076,152,0.20374
ENSG00000150656,CNDP1,248,1.34740,0,-9.1326,7,-4.0311,37,-1.9700,98,-0.2456,17,-2.8450,547,3.08140
ENSG00000197971,MBP,249,-5.2057,544,-4.0717,4703,-0.8864,5764,-0.7025,2074,-2.2472,2248,-1.9956,53771,4.05132
ENSG00000141759,TXNL4A,248,0.73318,175,0.15104,149,-0.1090,76,-1.3410,172,0.13965,170,0.10483,276,0.91791
ENSG00000099804,CDC34,248,1.66327,147,0.71059,40,-1.3220,29,-2.0638,101,0.10687,127,0.46647,100,0.07992
ENSG00000172270,BSG,248,-1.3225,436,-0.4629,397,-0.6092,418,-0.6507,556,-0.0889,1982,2.20524,417,-0.5305
ENSG00000099822,HCN2,248,1.17219,132,0.09847,11,-3.6183,81,-0.8016,76,-0.8281,0,-7.2021,451,2.35817
ENSG00000099864,PALM,248,0.50352,105,-0.8660,95,-1.0094,161,-0.2525,307,1.02236,152,-0.2875,126,-0.5761
ENSG00000175221,MED16,248,1.90086,198,1.45817,29,-1.6349,58,-0.7290,81,-0.0823,0,-6.6512,34,-1.3869
ENSG00000182087,TMEM259,248,1.72715,117,0.38671,22,-2.1896,61,-0.7770,117,0.44340,44,-1.1488,73,-0.3740
ENSG00000099817,POLR2E,248,0.94315,191,0.49920,74,-0.9936,101,-0.6361,196,0.62488,45,-1.7346,153,0.13404
ENSG00000167468,GPX4,248,-0.9856,710,0.68518,148,-1.7663,319,-0.7373,751,0.91720,558,0.28366,558,0.28612
ENSG00000118046,STK11,248,1.90916,86,0.03052,8,-3.3951,52,-0.9051,147,1.09799,48,-0.8629,0,-7.1446
ENSG00000099624,ATP5F1D,248,-0.3980,379,0.27756,141,-1.2601,248,-0.4933,508,0.89866,393,0.33337,272,-0.2564
ENSG00000167470,MIDN,248,1.50304,80,-0.3976,85,-0.3048,52,-1.2725,176,1.04138,111,0.10626,3,-5.2318
ENSG00000099622,CIRBP,248,-0.5184,252,-0.4958,87,-2.0951,184,-1.1650,710,1.48133,423,0.32782,469,0.49898
ENSG00000160953,PWWP3A,248,1.82220,75,-0.2540,0,-6.9454,58,-0.7759,128,0.71431,24,-1.9470,99,0.19350
ENSG00000115286,NDUFS7,248,0.48577,135,-0.4900,72,-1.4522,106,-1.0290,225,0.36807,269,0.62145,350,1.07364
ENSG00000130005,GAMT,248,0.97467,276,1.15913,37,-2.0130,109,-0.4694,168,0.36331,4,-5.0751,155,0.18570
ENSG00000115268,RPS15,1817,0.27606,296,-2.4924,793,-1.0250,801,-1.2026,1600,0.07863,3131,1.20852,3679,1.50791
ENSG00000115266,APC2,248,0.79268,232,0.67528,91,-0.8153,132,-0.2975,194,0.43650,31,-2.4219,149,-0.0512
ENSG00000119559,C19orf25,248,1.66321,179,1.05203,21,-2.2861,80,-0.3531,75,-0.4073,0,-6.8233,114,0.28673
ENSG00000071655,MBD3,248,1.73695,51,-0.9157,13,-2.8589,67,-0.6179,89,-0.0482,176,1.09622,49,-0.9587
ENSG00000127540,UQCR11,1706,1.78571,392,-0.7092,246,-1.4137,304,-1.2974,515,-0.3139,689,0.18111,1180,1.09254
ENSG00000129968,ABHD17A,248,0.41949,77,-1.4071,94,-1.1042,103,-1.1481,237,0.38820,156,-0.3255,560,1.88691
ENSG00000133275,CSNK1G2,248,2.16341,169,1.40202,52,-0.5606,33,-1.4567,59,-0.4022,54,-0.5080,3,-4.7788
ENSG00000133243,BTBD2,248,1.23147,216,0.97894,88,-0.4821,101,-0.3383,136,0.22913,59,-1.0874,12,-3.4215
ENSG00000065000,AP3D1,248,0.33007,469,1.43717,174,-0.2404,186,-0.1748,237,0.28826,82,-1.3946,21,-3.3786
ENSG00000104886,PLEKHJ1,2669,5.30308,194,-0.8148,15,-4.5868,60,-2.8631,85,-2.1765,0,-8.6021,43,-3.0416
ENSG00000104904,OAZ1,248,-0.9536,911,1.15766,335,-0.4952,200,-1.5018,582,0.44438,897,1.12999,427,-0.1132
ENSG00000130332,LSM7,248,1.13986,46,-1.5530,112,-0.1838,54,-1.5346,173,0.59619,146,0.23293,201,0.76781
ENSG00000099800,TIMM13,248,0.93292,183,0.41189,84,-0.8156,94,-0.7921,129,-0.1683,65,-1.2075,299,1.26326
ENSG00000176533,GNG7,248,0.67661,45,-1.9782,10,-4.0861,62,-1.7337,219,0.53360,11,-3.9825,706,2.75392
ENSG00000104969,SGTA,248,1.12894,237,1.04676,37,-1.8673,66,-1.2084,136,0.12233,53,-1.3325,223,0.93941
ENSG00000172009,THOP1,248,1.52854,175,0.89845,8,-3.7685,50,-1.2986,175,1.06400,1,-6.1891,86,-0.2686
ENSG00000104964,TLE5,248,-0.8595,595,0.52698,253,-0.8283,348,-0.4205,652,0.79504,438,0.02775,425,-0.0231
ENSG00000161082,CELF5,248,0.25950,633,1.93992,174,-0.3052,306,0.83964,47,-2.4039,46,-2.3224,0,-8.4884
ENSG00000141905,NFIC,248,-0.0269,157,-0.7431,44,-2.6253,238,-0.1218,440,1.09547,242,-0.0711,241,-0.0765
ENSG00000105325,FZR1,248,1.66657,202,1.27951,95,0.00644,43,-1.4390,109,0.25809,14,-2.8353,42,-1.2567
ENSG00000167654,ATCAY,248,1.24989,373,2.03975,48,-1.3780,114,-0.0722,78,-0.7123,16,-2.9857,0,-7.5557
ENSG00000167658,EEF2,248,-1.1616,496,-0.0909,183,-1.6215,413,-0.4745,904,1.06882,798,0.68797,482,-0.1366
ENSG00000178951,ZBTB7A,248,-0.2114,348,0.33084,176,-0.7438,324,0.28271,337,0.31595,291,0.04016,128,-1.2363
ENSG00000126934,MAP2K2,248,0.10543,630,1.73789,187,-0.3415,110,-1.3741,275,0.30512,217,-0.1090,165,-0.5411
ENSG00000167671,UBXN6,248,0.98773,259,1.06353,37,-2.0047,109,-0.4597,209,0.80225,55,-1.3970,30,-2.2790
ENSG00000130254,SAFB2,248,1.60928,53,-0.9535,4,-4.7585,84,-0.2986,172,1.11360,61,-0.7419,16,-2.7080
ENSG00000160633,SAFB,248,1.43850,140,0.43055,21,-2.4380,31,-2.1439,200,1.25021,91,-0.2625,77,-0.5154
ENSG00000130255,RPL36,248,-2.4442,398,-1.7458,769,-0.7521,925,-0.5764,1719,0.61222,3125,1.59456,1679,0.49076
ENSG00000174917,MICOS13,248,0.46896,155,-0.2894,122,-0.6625,86,-1.4044,270,0.70870,168,-0.1664,370,1.15445
ENSG00000174886,NDUFA11,248,-0.1087,210,-0.3766,125,-1.1693,130,-1.3188,407,0.81979,254,-0.0736,619,1.44615
ENSG00000105519,CAPS,2737,1.72257,0,-12.541,0,-10.478,0,-13.071,3731,3.44512,0,-10.240,0,-10.755
ENSG00000130382,MLLT1,248,0.74502,74,-1.1700,12,-3.7666,78,-1.2914,460,2.46976,59,-1.5123,32,-2.3958
ENSG00000125656,CLPP,248,1.69790,135,0.60338,20,-2.3323,39,-1.5608,115,0.38165,135,0.60331,48,-1.0162
ENSG00000125652,ALKBH7,248,1.66578,22,-2.1987,49,-1.0235,62,-0.8058,115,0.34892,51,-0.9550,163,0.89557
ENSG00000088247,KHSRP,248,1.60250,56,-0.8577,44,-1.2430,60,-0.9265,132,0.55329,92,-0.1074,97,-0.0124
ENSG00000125648,SLC25A23,248,0.63142,155,-0.1372,86,-1.0420,146,-0.2861,293,1.08675,81,-1.1322,93,-0.9311
ENSG00000104833,TUBB4A,248,-0.3542,442,0.57864,180,-0.8551,45,-3.2119,358,0.26221,46,-2.8597,1337,2.76266
ENSG00000171105,INSR,248,1.37220,117,0.07923,34,-1.7999,68,-0.9207,154,0.61782,102,-0.1265,96,-0.2325
ENSG00000198816,ZNF358,248,1.23640,65,-0.9482,89,-0.4608,105,-0.2534,193,0.92716,36,-1.8239,55,-1.1948
ENSG00000032444,PNPLA6,2325,5.00177,154,-1.0240,2,-6.9016,71,-2.4580,112,-1.6189,0,-8.4637,55,-2.5491
ENSG00000229833,PET100,248,1.15242,46,-1.5427,0,-7.4559,41,-1.9631,152,0.36249,345,1.76853,185,0.64115
ENSG00000181029,TRAPPC5,248,0.51104,263,0.60913,99,-0.9361,98,-1.1518,206,0.23093,271,0.65559,229,0.37584
ENSG00000142459,EVI5L,248,2.04357,136,0.90825,37,-1.1776,61,-0.4888,42,-1.0673,27,-1.6284,72,-0.1460
ENSG00000178531,CTXN1,248,0.39919,203,0.07251,234,0.30040,94,-1.3346,483,1.98040,9,-4.4569,0,-8.3657
ENSG00000167775,CD320,248,1.26621,123,0.07316,24,-2.4180,48,-1.6069,46,-1.5566,541,2.93393,3,-5.1071
ENSG00000267855,NDUFA7,248,0.86083,62,-1.3463,2,-5.8228,69,-1.3948,245,0.98393,288,1.12175,181,0.32994
ENSG00000233927,RPS28,248,-3.3438,545,-2.1921,1339,-0.8442,1326,-1.0331,1935,-0.3040,8619,2.43254,4383,1.08425
ENSG00000185236,RAB11B,248,0.71435,125,-0.4031,35,-2.3086,73,-1.4329,306,1.29043,120,-0.4588,250,0.72451
ENSG00000099783,HNRNPM,248,0.87005,66,-1.2275,61,-1.3508,89,-0.9492,257,1.10553,201,0.50847,112,-0.4288
ENSG00000198258,UBL5,248,-0.2807,118,-1.4137,110,-1.5181,136,-1.4202,507,1.05512,552,1.03974,513,0.91247
ENSG00000127445,PIN1,248,-0.0940,1018,2.49835,193,-0.4914,186,-0.6691,175,-0.7056,95,-1.5683,172,-0.6658
ENSG00000105088,OLFM2,248,1.84255,197,1.39829,75,-0.2270,70,-0.4299,58,-0.6871,22,-2.0959,0,-7.2080
ENSG00000130811,EIF3G,248,0.69731,131,-0.3352,55,-1.6528,62,-1.7323,246,0.79728,283,0.92483,229,0.56241
ENSG00000105364,MRPL4,248,1.44326,213,1.16311,53,-1.0686,61,-1.0397,62,-0.9202,177,0.83313,68,-0.7012
ENSG00000105401,CDC37,248,1.48078,167,0.76919,0,-7.1987,45,-1.5291,80,-0.4746,250,1.49472,87,-0.2940
ENSG00000129355,CDKN2D,248,2.00792,232,1.87139,71,-0.1874,49,-0.9328,23,-2.0067,28,-1.5809,28,-1.5943
ENSG00000129353,SLC44A2,248,0.81511,56,-1.5215,89,-0.8225,101,-0.7846,180,0.31351,296,1.12235,165,0.13988
ENSG00000267100,ILF3-DT,248,1.08771,122,-0.0940,43,-1.6806,97,-0.5741,292,1.70712,1,-7.0816,9,-3.8944
ENSG00000129351,ILF3,248,0.90108,132,-0.1427,83,-0.8540,120,-0.3618,194,0.55795,128,-0.1872,102,-0.5447
ENSG00000079805,DNM2,248,1.46290,58,-0.9427,20,-2.5230,49,-1.4065,82,-0.4321,124,0.26221,295,1.79905
ENSG00000142453,CARM1,248,1.63811,182,1.06473,4,-4.6462,113,0.34690,62,-0.7561,65,-0.6152,0,-7.3573
ENSG00000127616,SMARCA4,248,0.65163,126,-0.4383,125,-0.4534,206,0.45217,165,-0.0197,150,-0.1729,72,-1.2919
ENSG00000105518,TMEM205,248,1.28057,97,-0.2914,85,-0.4919,65,-1.0842,148,0.44228,144,0.34190,100,-0.2426
ENSG00000105520,PLPPR2,248,1.42347,213,1.14181,35,-1.7300,80,-0.5842,153,0.66531,23,-2.3447,14,-3.0252
ENSG00000130175,PRKCSH,248,1.01839,63,-1.1721,50,-1.5311,45,-1.9336,236,1.09993,90,-0.6324,292,1.30681
ENSG00000196361,ELAVL3,248,-1.1210,1156,1.39225,294,-0.8628,683,0.63830,238,-1.2832,116,-2.2537,778,0.68944
ENSG00000105583,WDR83OS,248,0.75826,177,0.19350,16,-3.3731,74,-1.3754,88,-0.9823,331,1.26444,399,1.61308
ENSG00000105576,TNPO2,248,0.47384,220,0.27714,134,-0.5083,147,-0.4561,392,1.54139,3,-5.8365,26,-2.9649
ENSG00000123144,TRIR,248,0.08229,150,-0.7117,53,-2.2728,130,-1.1163,321,0.58104,446,1.06533,432,1.00998
ENSG00000198356,GET3,248,1.76586,64,-0.5484,64,-0.5407,38,-1.5580,150,0.98394,0,-6.7481,113,0.36575
ENSG00000171223,JUNB,248,-0.0004,71,-1.9132,1,-7.9729,25,-3.7390,78,-1.9006,1927,4.94821,6,-5.3034
ENSG00000167815,PRDX2,248,-0.7782,871,1.28446,304,-0.4667,286,-0.6871,648,0.89451,320,-0.3870,187,-1.2071
ENSG00000179218,CALR,248,-0.4578,239,-0.5195,144,-1.2911,150,-1.4423,709,1.57574,466,0.55432,353,0.09816
ENSG00000179262,RAD23A,248,1.07375,132,0.01748,91,-0.5687,62,-1.3556,153,0.28314,194,0.64606,150,0.22374
ENSG00000179271,GADD45GIP1,248,0.86490,116,-0.3785,44,-1.8547,72,-1.3127,204,0.61607,152,0.05131,289,1.13128
ENSG00000008441,NFIX,248,-0.1436,17,-4.1136,198,-0.4957,144,-1.1822,788,2.46110,138,-1.0520,109,-1.4060
ENSG00000160877,NACC1,248,2.04990,120,0.69347,59,-0.4534,60,-0.5077,68,-0.2496,0,-6.5473,40,-1.0486
ENSG00000160888,IER2,248,0.30163,22,-3.3670,28,-2.9705,41,-2.7481,39,-2.6574,1562,4.80248,1,-7.3018
ENSG00000141837,CACNA1A,248,1.87342,178,1.23714,44,-1.0386,70,-0.3835,54,-0.7982,63,-0.4777,4,-4.4849
ENSG00000104979,C19orf53,248,0.57499,103,-0.8312,26,-2.8356,64,-1.7995,223,0.45765,459,1.67811,274,0.73842
ENSG00000072062,PRKACA,248,0.95599,437,2.02699,141,0.01607,74,-1.1811,111,-0.3970,83,-0.8215,45,-1.7346
ENSG00000072071,ADGRL1,248,0.86564,303,1.21714,21,-2.9443,123,-0.3605,158,0.12754,177,0.29811,40,-1.9940
ENSG00000123143,PKN1,248,1.41633,92,-0.2536,18,-2.6648,59,-1.1198,121,0.20733,249,1.42128,55,-1.0552
ENSG00000123159,GIPC1,248,1.27733,78,-0.6293,67,-0.8709,66,-1.0749,92,-0.4099,145,0.35433,248,1.27359
ENSG00000132002,DNAJB1,248,-0.4553,323,-0.0410,48,-2.9158,96,-2.1669,846,2.05695,595,0.97499,122,-1.5394
ENSG00000099797,TECR,248,0.24096,59,-1.9730,149,-0.5720,147,-0.7259,281,0.51030,294,0.52162,387,0.99133
ENSG00000099795,NDUFB7,248,-0.2014,151,-0.9699,199,-0.5440,153,-1.1371,413,0.72812,458,0.80138,477,0.87453
ENSG00000141867,BRD4,248,-0.0671,369,0.57722,163,-0.7272,366,0.77686,242,-0.1239,168,-0.6799,62,-2.1667
ENSG00000167460,TPM4,248,1.44438,32,-1.8388,59,-0.9172,53,-1.2927,72,-0.6738,246,1.42878,179,0.85669
ENSG00000105058,FAM32A,248,1.41271,98,-0.1575,131,0.30863,67,-0.9049,65,-0.8704,205,1.06464,70,-0.6759
ENSG00000072958,AP1M1,248,1.43983,272,1.61301,31,-1.8755,45,-1.5454,139,0.48933,42,-1.4448,62,-0.8435
ENSG00000127528,KLF2,248,-0.0415,3,-6.4972,43,-2.6956,23,-3.8966,40,-2.9267,2105,5.40108,0,-8.7573
ENSG00000105393,BABAM1,248,1.88485,266,2.02315,34,-1.4044,30,-1.8315,48,-0.9513,95,0.17456,20,-2.1604
ENSG00000130311,DDA1,248,2.03589,169,1.28937,14,-2.5694,36,-1.4141,90,0.24183,30,-1.4992,40,-1.0625
ENSG00000130304,SLC27A1,248,1.60885,25,-2.0451,52,-0.9664,83,-0.3161,126,0.47024,35,-1.5696,115,0.26039
ENSG00000105640,RPL18A,248,-1.7297,141,-2.5667,474,-0.7528,370,-1.3380,857,0.20119,2854,2.41307,1131,0.63712
ENSG00000007080,CCDC124,248,1.20206,181,0.65011,87,-0.5244,47,-1.6880,120,-0.0209,262,1.30017,56,-1.1941
ENSG00000099308,MAST3,248,1.37411,267,1.50761,128,0.23841,44,-1.6432,117,0.09455,0,-6.9916,98,-0.1998
ENSG00000105649,RAB3A,248,0.66410,640,2.49571,156,-0.0957,98,-0.9819,117,-0.6005,47,-1.9232,37,-2.2669
ENSG00000130522,JUND,248,-0.8100,371,-0.1876,103,-2.1255,184,-1.4852,832,1.40862,875,1.25500,356,-0.2511
ENSG00000130520,LSM4,2629,4.61415,188,-1.0056,36,-3.4466,68,-2.8199,172,-1.2395,143,-1.4190,48,-3.0369
ENSG00000130511,SSBP4,248,0.44647,65,-1.6260,28,-2.8749,62,-1.9560,581,2.67106,150,-0.3578,47,-2.0951
ENSG00000105701,FKBP8,248,-0.0053,229,-0.1323,156,-0.7341,113,-1.4479,527,1.55144,270,0.13145,196,-0.3830
ENSG00000221983,UBA52,248,-1.4861,513,-0.3794,914,0.55248,394,-0.9530,743,0.24010,1241,1.08065,936,0.59302
ENSG00000006015,REX1BD,248,1.40585,73,-0.6196,0,-7.2563,41,-1.7577,129,0.30369,253,1.44373,135,0.34935
ENSG00000105696,TMEM59L,248,0.22107,515,1.48577,107,-1.0916,131,-0.9436,423,1.35874,51,-2.1797,3,-6.0871
ENSG00000223802,CERS1,248,1.42880,36,-1.6882,106,-0.0255,80,-0.5674,151,0.63890,6,-4.2720,138,0.39837
ENSG00000105669,COPE,248,0.51405,87,-1.1424,56,-1.7945,80,-1.4769,387,1.57148,233,0.41101,173,-0.0707
ENSG00000064607,SUGP2,248,1.77860,123,0.50839,8,-3.4721,32,-1.8311,175,1.34683,36,-1.4176,37,-1.3607
ENSG00000130287,NCAN,248,1.75519,17,-2.5167,132,0.61190,134,0.88231,53,-0.9028,2,-5.2669,0,-6.9943
ENSG00000186010,NDUFA13,248,-1.1353,590,0.21598,120,-2.2211,335,-0.8244,815,0.88365,794,0.70961,775,0.66737
ENSG00000167232,ZNF91,248,1.77809,71,-0.3641,52,-0.8555,62,-0.6953,167,1.24751,2,-5.3923,2,-5.5599
ENSG00000169021,UQCRFS1,248,1.27979,111,-0.0857,59,-1.0581,77,-0.7889,172,0.73506,47,-1.3836,127,0.13382
ENSG00000105220,GPI,248,-0.0509,808,2.04623,110,-1.3097,192,-0.5670,274,0.11925,145,-0.8864,131,-1.0463
ENSG00000126261,UBA2,248,1.64361,87,-0.1489,87,-0.1579,42,-1.5086,82,-0.2747,241,1.58302,8,-3.6552
ENSG00000153902,LGI4,248,1.04256,12,-3.5159,52,-1.4318,160,0.39640,174,0.49905,53,-1.4106,137,0.04322
ENSG00000266964,FXYD1,248,-0.1283,15,-4.2569,250,-0.1171,195,-0.6250,654,1.91411,210,-0.3903,76,-1.9317
ENSG00000221946,FXYD7,248,1.96582,273,2.16256,61,-0.4685,48,-0.9835,41,-1.1641,0,-6.6056,9,-3.2980
ENSG00000105698,USF2,248,0.70382,42,-2.0606,36,-2.2906,120,-0.5868,276,1.04696,299,1.02489,83,-1.0299
ENSG00000105695,MAG,1698,2.45463,5,-6.5196,0,-9.2103,9,-6.0710,82,-2.7144,1,-8.8538,2588,3.61670
ENSG00000126267,COX6B1,248,-0.1396,121,-1.2416,63,-2.2090,153,-1.0685,402,0.75412,484,0.96793,530,1.12661
ENSG00000105290,APLP1,248,-0.9696,50,-3.3399,4,-6.9965,25,-4.6509,469,0.02491,46,-3.4623,3268,4.42721
ENSG00000105270,CLIP3,294,0.29232,792,2.10144,160,-0.6638,129,-1.1849,287,0.29201,40,-2.7329,202,-0.3067
ENSG00000105258,POLR2I,248,0.43931,135,-0.5350,86,-1.2252,73,-1.7069,327,1.07551,205,0.12353,348,1.01522
ENSG00000105254,TBCB,248,0.32192,315,0.72055,51,-2.1084,89,-1.4944,216,0.10380,90,-1.2607,633,2.01610
ENSG00000126247,CAPNS1,2369,3.06101,713,0.60805,170,-1.6349,172,-1.8633,347,-0.6049,225,-1.2142,232,-1.1639
ENSG00000161281,COX7A1,248,1.06611,34,-2.0425,0,-7.5136,42,-1.9843,69,-1.0875,717,3.42401,49,-1.5119
ENSG00000167642,SPINT2,248,1.69049,133,0.57143,8,-3.6224,37,-1.6739,187,1.39650,28,-1.8277,37,-1.4262
ENSG00000167641,PPP1R14A,248,-0.5785,9,-5.3432,55,-2.8291,24,-4.3768,134,-1.6238,535,0.65682,2401,4.18065
