Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000108561,C1QBP,243,1.49761,72,-0.8720,83,-0.7463,82,-0.6714,97,-0.4637
ENSG00000091592,NLRP1,504,1.88842,76,-1.7110,217,-0.0961,27,-3.2133,139,-0.8847
ENSG00000219200,RNASEK,763,1.58899,238,-0.7508,171,-1.3974,393,0.05054,274,-0.6041
ENSG00000072778,ACADVL,226,1.07907,72,-1.0015,138,0.01611,40,-1.8821,126,-0.1520
ENSG00000170296,GABARAP,742,0.61065,427,-0.4114,366,-0.7380,357,-0.6923,699,0.48366
ENSG00000132507,EIF5A,289,1.48018,39,-2.0538,103,-0.6888,67,-1.2543,154,0.05362
ENSG00000174282,ZBTB4,223,0.92759,54,-1.5250,86,-0.9175,228,0.78616,125,-0.2660
ENSG00000181222,POLR2A,81,-0.4749,66,-0.7363,63,-0.9116,127,0.31890,180,1.15367
ENSG00000161960,EIF4A1,282,0.39767,143,-0.7627,176,-0.4952,227,-0.0251,280,0.38208
ENSG00000129245,FXR2,171,1.04027,37,-1.6133,110,0.09560,51,-1.1282,94,-0.2018
ENSG00000129244,ATP1B2,117,-2.0453,268,-0.6107,990,2.36390,471,0.30868,90,-2.4472
ENSG00000183011,NAA38,364,0.78189,337,0.50613,80,-1.9386,283,0.20893,245,-0.0364
ENSG00000170043,TRAPPC1,110,-0.2211,41,-1.7261,61,-1.2330,443,2.50426,81,-0.7609
ENSG00000220205,VAMP2,1329,1.68197,282,-1.2984,453,-0.6412,142,-2.3228,577,-0.2037
ENSG00000161970,RPL26,469,-1.2278,1714,1.04427,469,-1.2264,2285,1.60847,827,-0.2433
ENSG00000007237,GAS7,49,-2.2033,179,-0.0180,69,-1.6612,215,0.28231,410,1.96520
ENSG00000065559,MAP2K4,332,2.36084,56,-1.3362,83,-0.8260,59,-1.2450,52,-1.5842
ENSG00000109099,PMP22,81,-2.4867,204,-0.9220,119,-1.9018,267,-0.4985,1020,2.80760
ENSG00000170315,UBB,3194,1.10247,1368,-0.5415,1097,-0.9950,1081,-0.9112,2141,0.21949
ENSG00000175061,SNHG29,220,-0.1363,330,0.56500,162,-0.6851,289,0.33729,253,0.13697
ENSG00000133030,MPRIP,180,0.30541,69,-1.2590,174,0.23699,135,-0.2216,161,0.08149
ENSG00000175662,TOM1L2,162,1.18445,44,-1.1780,97,0.06699,1,-5.8305,93,-0.0133
ENSG00000091542,ALKBH5,148,0.29846,113,-0.1898,81,-0.8216,157,0.34735,146,0.26130
ENSG00000072134,EPN2,55,-1.4130,133,0.10252,32,-2.2639,194,0.75830,248,1.56336
ENSG00000128487,SPECC1,27,-2.1517,184,1.12677,37,-1.6427,145,0.70157,157,1.04470
ENSG00000124422,USP22,513,1.50251,83,-1.7949,217,-0.3655,161,-0.7892,203,-0.4804
ENSG00000256618,MTRNR2L1,352,-1.6589,1739,1.11157,1525,1.08173,858,-0.1163,510,-1.0515
ENSG00000109046,WSB1,88,-1.5409,88,-1.4086,127,-0.9399,352,0.84179,426,1.55198
ENSG00000109107,ALDOC,1243,1.41857,252,-1.5087,939,0.73062,137,-2.4162,260,-1.6043
ENSG00000198242,RPL23A,408,-1.5976,2385,1.51295,575,-1.0360,2282,1.42455,799,-0.4683
ENSG00000108256,NUFIP2,85,-0.0440,68,-0.4122,57,-0.7755,39,-1.2619,154,1.23431
ENSG00000160551,TAOK1,174,-0.0008,116,-0.6461,135,-0.4697,167,-0.0649,246,0.70645
ENSG00000108582,CPD,69,-1.0746,42,-1.6884,49,-1.6290,181,0.61833,274,1.83824
ENSG00000196712,NF1,42,-1.3165,79,-0.1984,95,0.11272,10,-3.2843,177,1.53805
ENSG00000126861,OMG,159,-0.1311,81,-1.1724,86,-1.2080,18,-3.4042,387,1.97770
ENSG00000126860,EVI2A,40,-3.0086,210,-0.2963,59,-2.4231,140,-0.9330,734,3.00452
ENSG00000131242,RAB11FIP4,144,0.69109,69,-0.6280,67,-0.7763,2,-5.5784,165,0.99773
ENSG00000172301,COPRS,356,1.19711,134,-0.6838,198,-0.0678,172,-0.2885,114,-1.0443
ENSG00000010244,ZNF207,142,0.28567,80,-0.6881,58,-1.3065,198,0.82456,151,0.42359
ENSG00000108671,PSMD11,109,0.35978,31,-1.6541,73,-0.3952,97,0.11605,117,0.50221
ENSG00000092871,RFFL,44,-1.3766,79,-0.3273,26,-2.2042,2,-5.4607,279,2.90012
ENSG00000006125,AP2B1,322,0.95679,123,-0.8095,167,-0.3772,23,-3.3083,257,0.45322
ENSG00000273611,ZNHIT3,141,0.74442,106,0.13781,43,-1.4214,128,0.45596,91,-0.1475
ENSG00000278311,GGNBP2,78,-0.4027,29,-1.8587,88,-0.1898,169,0.95631,123,0.48126
ENSG00000275832,ARHGAP23,97,-0.9613,77,-1.1982,68,-1.5394,50,-1.8616,435,2.50681
ENSG00000277363,SRCIN1,109,-0.8615,138,-0.3907,67,-1.6504,185,0.08402,366,1.69596
ENSG00000277791,PSMB3,208,1.25682,61,-1.0296,53,-1.3665,1,-6.1473,176,0.84637
ENSG00000276293,PIP4K2B,150,0.60757,122,0.15577,96,-0.2797,17,-2.8228,129,0.29779
ENSG00000125691,RPL23,601,-0.4075,914,0.33259,447,-0.9274,2018,1.82895,482,-0.7977
ENSG00000108298,RPL19,527,-1.0740,1718,1.00208,525,-1.0808,2171,1.45245,863,-0.2105
ENSG00000141741,MIEN1,103,0.56615,101,0.44903,62,-0.4207,2,-5.4320,94,0.38789
ENSG00000108344,PSMD3,212,2.03610,42,-1.2228,58,-0.8078,1,-5.7922,74,-0.3948
ENSG00000126351,THRA,291,1.12517,79,-1.2340,164,-0.0903,56,-1.7578,167,-0.0561
ENSG00000108349,CASC3,75,-0.3256,171,1.14381,77,-0.2605,1,-5.7491,117,0.56092
ENSG00000186395,KRT10,145,0.36123,109,-0.1714,61,-1.1912,135,0.17765,155,0.50503
ENSG00000173812,EIF1,1043,-0.1510,947,-0.2858,563,-1.2264,1742,0.74200,1566,0.67077
ENSG00000131473,ACLY,753,3.55370,38,-2.7815,112,-1.2997,1,-7.1596,59,-2.3124
ENSG00000173786,CNP,512,-2.2358,1534,-0.3814,462,-2.3955,833,-1.3330,5602,2.96077
ENSG00000168259,DNAJC7,247,1.35417,56,-1.3776,115,-0.2855,37,-1.9810,128,-0.0928
ENSG00000108774,RAB5C,123,-0.0659,65,-1.0671,108,-0.3037,270,1.33337,110,-0.2636
ENSG00000177469,CAVIN1,56,-1.3779,139,0.18141,56,-1.3844,341,1.86092,146,0.30755
ENSG00000033627,ATP6V0A1,552,1.88632,95,-1.5111,156,-0.8457,84,-1.6925,201,-0.4019
ENSG00000108797,CNTNAP1,199,1.63258,29,-1.8505,102,0.07068,63,-0.6998,44,-1.3803
ENSG00000183978,COA3,194,0.42389,101,-0.6999,104,-0.7522,131,-0.2942,214,0.63207
ENSG00000131469,RPL27,640,-0.2385,880,0.31922,471,-0.7847,1855,1.71262,428,-0.9470
ENSG00000108828,VAT1,585,2.07733,52,-2.4023,155,-0.8648,211,-0.2756,129,-1.1714
ENSG00000108830,RND2,252,0.64367,191,0.06541,215,0.31127,135,-0.4901,104,-1.0029
ENSG00000188554,NBR1,127,-0.0757,115,-0.2225,65,-1.2342,163,0.35307,197,0.83087
ENSG00000108861,DUSP3,206,1.13832,91,-0.4651,75,-0.8576,194,0.80110,62,-1.1790
ENSG00000141349,G6PC3,167,1.04169,31,-1.8281,111,0.15762,69,-0.6238,81,-0.4287
ENSG00000108309,RUNDC3A,320,1.98960,46,-1.7155,117,-0.3407,1,-6.4063,100,-0.6163
ENSG00000131095,GFAP,1125,-2.7844,4536,-0.4788,10025,1.06562,12656,1.29383,4647,-0.5021
ENSG00000186868,MAPT,607,1.46290,140,-1.2807,262,-0.3549,9,-5.3168,323,0.04037
ENSG00000073969,NSF,1417,3.24282,176,-1.5242,238,-1.1892,77,-2.7461,83,-2.8242
ENSG00000141279,NPEPPS,176,1.30280,75,-0.4180,99,0.03578,1,-5.8486,76,-0.4606
ENSG00000108424,KPNB1,293,0.72424,80,-1.4756,148,-0.6097,218,0.09308,235,0.25455
ENSG00000082641,NFE2L1,417,1.06877,45,-2.6362,153,-0.9013,571,1.45839,134,-1.1233
ENSG00000108468,CBX1,117,0.42777,128,0.50365,84,-0.2315,45,-1.1627,91,-0.0710
ENSG00000159199,ATP5MC1,433,1.82586,159,-0.3711,84,-1.4950,112,-0.9157,146,-0.5760
ENSG00000159202,UBE2Z,137,0.29290,67,-0.8914,105,-0.2192,123,0.06665,135,0.26364
ENSG00000167085,PHB,125,0.85799,94,0.20554,71,-0.2977,1,-5.6491,88,0.11895
ENSG00000154945,ANKRD40,62,-1.9766,434,1.36889,139,-0.6769,119,-0.8398,327,1.03574
ENSG00000108848,LUC7L3,73,-2.0164,79,-1.7461,203,-0.3222,478,1.20106,411,1.15067
ENSG00000008294,SPAG9,131,-1.3133,305,0.15282,152,-1.0680,333,0.29986,510,1.34170
ENSG00000239672,NME1,333,2.24298,110,-0.3477,54,-1.5757,36,-2.0302,83,-0.8881
ENSG00000243678,NME2,460,0.97093,255,-0.2159,150,-1.1717,410,0.58126,221,-0.5040
ENSG00000153944,MSI2,102,-0.7356,110,-0.5246,232,0.87224,147,-0.0572,148,-0.0527
ENSG00000136450,SRSF1,108,-0.1067,93,-0.3310,95,-0.3336,216,1.11763,98,-0.2763
ENSG00000264364,DYNLL2,682,0.97811,309,-0.5297,299,-0.6645,317,-0.4898,425,-0.0192
ENSG00000108387,SEPTIN4,257,-1.2828,975,1.05116,268,-1.2133,271,-1.0720,986,1.36398
ENSG00000108395,TRIM37,419,3.10758,66,-1.1895,80,-1.0012,26,-2.5966,18,-3.2688
ENSG00000141367,CLTC,1189,1.82972,334,-0.7892,293,-1.1073,260,-1.1755,411,-0.5270
ENSG00000062716,VMP1,113,0.31025,67,-0.5791,59,-0.8788,108,0.19087,126,0.54123
ENSG00000062725,APPBP2,145,0.89188,67,-0.5619,40,-1.4833,1,-5.8414,159,1.12289
ENSG00000108588,CCDC47,136,0.12886,40,-1.7898,113,-0.2268,48,-1.5359,217,1.14628
ENSG00000087191,PSMC5,337,0.31533,207,-0.5269,117,-1.5586,503,0.96872,341,0.33829
ENSG00000266402,SNHG25,20,-2.6855,122,0.27593,106,0.05098,212,1.26497,121,0.30030
ENSG00000136478,TEX2,95,0.23522,88,0.07023,71,-0.3305,53,-0.7588,102,0.36527
ENSG00000108654,DDX5,584,-0.0954,246,-1.4336,287,-1.3299,1379,1.45027,771,0.45841
ENSG00000154229,PRKCA,83,-0.4025,192,1.08380,91,-0.2397,124,0.31115,80,-0.4561
ENSG00000197170,PSMD12,246,1.39630,123,-0.1056,82,-0.8391,59,-1.2662,106,-0.3942
ENSG00000171634,BPTF,39,-1.7271,88,-0.3169,127,0.33981,137,0.41299,149,0.68641
ENSG00000196704,AMZ2,157,0.34002,92,-0.5752,105,-0.4328,111,-0.2778,165,0.44636
ENSG00000108946,PRKAR1A,882,1.00873,237,-1.3215,323,-0.9498,389,-0.5546,678,0.42165
ENSG00000172809,RPL38,671,-1.0752,2720,1.41995,581,-1.3150,2384,1.16376,1112,-0.1888
ENSG00000141540,TTYH2,5,-5.3826,177,0.18321,84,-1.1179,54,-1.6671,429,2.64816
ENSG00000180901,KCTD2,149,0.84930,71,-0.5390,81,-0.3780,46,-1.2218,109,0.17497
ENSG00000167863,ATP5PD,425,1.47240,287,0.44174,115,-1.1531,127,-0.8803,136,-0.8657
ENSG00000188612,SUMO2,286,-0.2463,247,-0.4516,146,-1.3991,740,1.46600,380,0.29931
ENSG00000177885,GRB2,232,0.75551,87,-0.9763,51,-1.9301,305,1.12405,163,0.03315
ENSG00000132475,H3F3B,224,-1.4703,648,0.36488,310,-0.9339,885,0.91501,785,0.85701
ENSG00000132471,WBP2,623,0.72097,289,-0.6699,322,-0.5691,350,-0.3697,492,0.22235
ENSG00000161544,CYGB,808,4.04570,21,-3.6802,88,-1.7050,59,-2.1517,17,-4.1203
ENSG00000182534,MXRA7,611,1.80022,110,-1.4802,163,-0.9942,161,-0.9067,227,-0.4158
ENSG00000161547,SRSF2,162,0.40710,43,-1.7507,104,-0.4418,86,-0.6978,199,0.84657
ENSG00000108639,SYNGR2,0,-7.7379,77,-0.6373,19,-2.9612,112,-0.0478,348,3.18426
ENSG00000108669,CYTH1,95,-0.4922,54,-1.2899,34,-2.1800,158,0.40946,261,1.73066
ENSG00000035862,TIMP2,848,0.88342,328,-0.8435,208,-1.6923,578,0.06158,718,0.51238
ENSG00000108679,LGALS3BP,128,-0.2445,113,-0.4100,59,-1.5586,8,-4.3040,336,2.01816
ENSG00000181409,AATK,197,-0.9674,193,-0.8924,114,-1.8467,333,-0.0257,779,2.02121
ENSG00000224877,NDUFAF8,130,0.00391,133,0.03605,156,0.36078,5,-4.6844,164,0.47399
ENSG00000184009,ACTG1,2820,1.10835,868,-1.0533,935,-1.0502,1492,-0.1996,1808,0.13658
ENSG00000225663,MCRIP1,291,1.17848,118,-0.5801,102,-0.8989,74,-1.2875,186,0.19233
ENSG00000185624,P4HB,164,0.42783,60,-1.2543,81,-0.8868,249,1.10341,130,-0.0284
ENSG00000141522,ARHGDIA,347,0.75359,135,-0.9177,147,-0.8848,332,0.54012,236,-0.0388
ENSG00000141552,ANAPC11,189,-0.0079,156,-0.3141,97,-1.1735,443,1.52867,172,-0.1798
ENSG00000169738,DCXR,268,0.83939,169,-0.1013,81,-1.3774,215,0.30645,176,-0.0385
ENSG00000169710,FASN,215,0.58554,33,-2.4247,119,-0.5557,63,-1.4649,262,1.03959
ENSG00000141580,WDR45B,102,-0.3344,117,-0.0687,80,-0.7678,223,1.04339,137,0.22138
ENSG00000141542,RAB40B,45,-2.0745,179,0.24945,69,-1.4069,73,-1.1791,378,2.23326
ENSG00000101557,USP14,271,1.42957,53,-1.5430,75,-1.1323,64,-1.2529,167,0.30459
ENSG00000118680,MYL12B,492,0.58373,174,-1.1913,195,-1.1292,963,1.75712,222,-0.9163
ENSG00000082397,EPB41L3,557,1.30134,166,-0.9874,120,-1.6295,86,-1.9767,431,0.68873
ENSG00000178127,NDUFV2,327,1.22366,192,0.04562,116,-0.8555,91,-1.1267,162,-0.2679
ENSG00000101745,ANKRD12,60,-1.6662,163,0.05322,180,0.25999,180,0.21558,220,0.68109
ENSG00000017797,RALBP1,99,0.10941,97,0.06209,90,-0.0722,210,1.43816,32,-1.8261
ENSG00000168461,RAB31,51,-1.2635,169,0.82267,186,1.25654,100,-0.0833,48,-1.3699
ENSG00000101558,VAPA,482,0.73477,259,-0.4262,193,-0.9979,235,-0.5838,428,0.47798
ENSG00000134265,NAPG,233,0.98537,130,-0.1941,37,-2.2819,38,-2.0688,231,0.96595
ENSG00000134278,SPIRE1,97,0.16860,87,-0.0429,66,-0.5369,59,-0.6622,120,0.60256
ENSG00000168675,LDLRAD4,68,-1.1130,100,-0.3789,43,-1.8440,96,-0.4557,299,2.09929
ENSG00000167088,SNRPD1,137,0.66630,159,0.80299,60,-0.8856,27,-1.9799,106,0.12589
ENSG00000141458,NPC1,30,-2.7573,115,-0.5435,54,-1.8675,78,-1.1434,465,2.94263
ENSG00000141447,OSBPL1A,79,-0.8003,112,-0.1630,51,-1.5367,32,-2.0732,292,2.11189
ENSG00000171885,AQP4,116,-3.1168,570,-0.5135,2103,2.61117,463,-0.8410,399,-1.1899
ENSG00000134769,DTNA,109,-1.2522,359,0.82109,345,0.92536,185,-0.2984,163,-0.5639
ENSG00000166974,MAPRE2,432,0.08942,162,-1.4672,223,-1.0882,442,0.11550,693,1.11646
ENSG00000172466,ZNF24,35,-1.5541,109,0.40159,86,0.01067,52,-0.8011,142,1.07266
ENSG00000141425,RPRD1A,245,0.85467,175,0.12265,107,-0.7607,117,-0.5265,153,-0.1202
ENSG00000141424,SLC39A6,199,1.08843,51,-1.3475,66,-1.0604,72,-0.8142,153,0.49157
ENSG00000134779,TPGS2,375,2.11459,38,-2.1767,98,-0.8679,2,-6.3762,141,-0.2204
ENSG00000101489,CELF4,431,2.00500,25,-3.0371,279,0.82537,11,-4.2159,23,-3.3499
ENSG00000132872,SYT4,583,2.94086,41,-2.4337,182,-0.1976,1,-6.9350,23,-3.4906
ENSG00000152234,ATP5F1A,1299,1.95712,238,-1.3900,404,-0.6445,558,-0.0497,200,-1.8039
ENSG00000167220,HDHD2,132,0.48006,98,-0.0978,101,-0.0512,1,-5.9800,133,0.49222
ENSG00000175387,SMAD2,88,0.09511,127,0.70343,72,-0.3001,3,-4.8478,111,0.56802
ENSG00000177576,C18orf32,307,-0.0657,542,0.92231,210,-0.7508,110,-1.6491,428,0.60542
ENSG00000265681,RPL17,820,-0.1736,1032,0.22973,559,-0.8570,2113,1.54162,644,-0.6100
ENSG00000082212,ME2,93,-0.0120,56,-0.8258,89,-0.1033,181,1.15758,74,-0.4285
ENSG00000196628,TCF4,27,-2.8214,144,-0.1057,139,-0.1900,384,1.66195,185,0.36480
ENSG00000091164,TXNL1,190,0.75700,132,0.00408,106,-0.3964,79,-0.8156,125,-0.1001
ENSG00000091157,WDR7,220,2.02477,17,-2.5964,74,-0.4550,55,-0.8767,51,-1.1132
ENSG00000134440,NARS,321,1.84574,86,-0.8608,82,-1.0365,36,-2.1659,124,-0.3145
ENSG00000166562,SEC11C,372,0.33062,184,-0.8542,212,-0.7123,130,-1.3842,517,1.06262
ENSG00000081913,PHLPP1,43,-1.8317,104,-0.3305,115,-0.2035,35,-2.0173,284,1.89660
ENSG00000119537,KDSR,117,-0.2608,135,-0.0001,76,-1.0218,179,0.47571,189,0.69576
ENSG00000119541,VPS4B,122,0.64463,72,-0.3467,45,-1.2099,39,-1.3053,134,0.85311
ENSG00000133313,CNDP2,168,-0.5234,161,-0.5273,115,-1.1748,444,1.20445,309,0.66167
ENSG00000150656,CNDP1,52,-3.4382,411,-0.1099,89,-2.6436,244,-0.9385,1291,3.04387
ENSG00000266844,AC093330.1,36,-2.9663,637,1.94760,135,-0.9011,28,-3.1513,391,1.21678
ENSG00000197971,MBP,3934,-2.3645,47765,2.03355,8203,-1.1993,8697,-0.9876,24347,0.85545
ENSG00000141759,TXNL4A,346,1.07020,110,-1.0238,113,-1.0967,189,-0.1699,231,0.18717
ENSG00000141934,PLPP2,9,-3.9978,114,-0.0259,21,-2.7593,54,-1.1822,348,3.17278
ENSG00000172270,BSG,353,-0.1974,179,-1.2378,348,-0.2244,977,1.66396,288,-0.5632
ENSG00000099822,HCN2,114,-0.6885,82,-1.1108,116,-0.6620,41,-2.1578,374,1.94199
ENSG00000099864,PALM,36,-1.4654,150,0.98815,120,0.70791,11,-3.0996,103,0.38014
ENSG00000182087,TMEM259,211,0.80085,98,-0.6124,79,-1.0644,176,0.33997,147,0.05009
ENSG00000099817,POLR2E,348,1.51845,64,-1.6006,84,-1.3138,187,0.08840,154,-0.2710
ENSG00000167468,GPX4,845,1.13709,393,-0.3883,395,-0.4353,411,-0.3183,356,-0.6218
ENSG00000099624,ATP5F1D,456,1.68912,135,-0.7816,197,-0.2028,53,-2.2016,132,-0.9114
ENSG00000099622,CIRBP,450,0.14324,396,-0.0874,255,-0.8859,409,-0.0370,565,0.61116
ENSG00000115286,NDUFS7,360,0.74364,267,0.10107,91,-1.7317,74,-1.9005,383,0.88398
ENSG00000130005,GAMT,42,-1.4596,76,-0.4243,75,-0.4903,1,-5.8670,237,2.17876
ENSG00000115268,RPS15,815,-0.5872,1811,0.82313,682,-0.8958,2117,1.11109,1027,-0.1670
ENSG00000115266,APC2,133,0.74516,33,-1.6004,99,0.13724,21,-2.2686,111,0.35921
ENSG00000127540,UQCR11,617,0.17711,1064,1.11110,298,-1.1281,743,0.46376,436,-0.4738
ENSG00000129968,ABHD17A,67,-2.2078,305,0.32028,92,-1.7219,447,0.99858,471,1.39719
ENSG00000065000,AP3D1,187,1.05538,30,-2.0605,121,0.11973,88,-0.4195,89,-0.4581
ENSG00000104904,OAZ1,1005,0.84891,382,-0.8932,409,-0.8876,1193,1.00336,477,-0.6209
ENSG00000130332,LSM7,169,0.28898,114,-0.3915,84,-0.9800,256,0.97265,145,-0.0086
ENSG00000099800,TIMM13,241,1.44330,75,-0.8337,82,-0.7751,68,-0.9898,111,-0.2393
ENSG00000176533,GNG7,54,-2.4321,192,-0.3272,136,-0.9780,8,-5.0180,649,2.74258
ENSG00000104964,TLE5,1161,1.31614,330,-1.0494,425,-0.7431,715,0.18297,451,-0.6395
ENSG00000141905,NFIC,33,-2.8008,131,-0.5494,155,-0.3278,283,0.73125,343,1.37617
ENSG00000129932,DOHH,79,-0.5127,65,-0.7495,33,-1.9509,10,-3.5470,269,2.42039
ENSG00000167654,ATCAY,298,2.21742,54,-1.2781,100,-0.3777,94,-0.4292,17,-3.1409
ENSG00000167658,EEF2,616,-0.2146,475,-0.6016,466,-0.7132,989,0.61051,946,0.64587
ENSG00000178951,ZBTB7A,97,-0.2969,58,-1.0680,192,1.12184,23,-2.4108,126,0.19509
ENSG00000126934,MAP2K2,336,1.32274,89,-1.1501,135,-0.5722,126,-0.6168,160,-0.2706
ENSG00000167671,UBXN6,206,1.01226,66,-1.0478,94,-0.5691,82,-0.7045,138,0.14470
ENSG00000130255,RPL36,502,-1.0163,1164,0.45682,570,-0.8004,2611,2.02398,591,-0.7391
ENSG00000174917,MICOS13,259,0.49530,204,0.01673,139,-0.6835,363,1.01320,128,-0.8248
ENSG00000174886,NDUFA11,524,0.92497,286,-0.2678,172,-1.1911,375,0.17240,324,-0.0756
ENSG00000125652,ALKBH7,104,0.32027,61,-0.5987,58,-0.7570,61,-0.6058,131,0.81320
ENSG00000125648,SLC25A23,179,0.06281,90,-1.0314,142,-0.3726,261,0.69744,196,0.24802
ENSG00000104833,TUBB4A,823,-0.0127,474,-0.8914,291,-1.7924,302,-1.5789,1812,1.85540
ENSG00000229833,PET100,294,0.69851,252,0.30864,50,-2.3748,257,0.34413,238,0.25605
ENSG00000181029,TRAPPC5,461,1.91286,111,-0.9818,118,-0.9996,164,-0.3779,111,-1.1067
ENSG00000267855,NDUFA7,174,0.27491,125,-0.3103,91,-0.9157,302,1.21504,127,-0.3257
ENSG00000233927,RPS28,879,-0.7577,2010,0.69763,779,-0.9648,3447,1.73704,955,-0.6148
ENSG00000185236,RAB11B,179,0.37079,130,-0.2174,94,-0.8272,82,-0.9330,214,0.76494
ENSG00000099783,HNRNPM,134,-0.2050,73,-1.1363,133,-0.2255,233,0.75359,179,0.35376
ENSG00000198258,UBL5,637,0.64041,511,0.15698,228,-1.2533,599,0.42475,441,-0.1010
ENSG00000127445,PIN1,525,1.62547,184,-0.5473,143,-1.0520,208,-0.3564,171,-0.7537
ENSG00000130811,EIF3G,120,0.33927,78,-0.4312,62,-0.8802,114,0.18880,127,0.45900
ENSG00000105401,CDC37,235,1.35452,90,-0.5596,57,-1.3857,268,1.31965,38,-2.0290
ENSG00000129355,CDKN2D,364,2.58050,9,-4.0888,60,-1.4112,137,0.00849,48,-1.7763
ENSG00000129353,SLC44A2,21,-2.8993,32,-2.0903,94,-0.5275,198,0.77316,273,1.82052
ENSG00000129351,ILF3,185,0.41381,70,-1.1969,123,-0.3663,123,-0.3252,196,0.53723
ENSG00000079805,DNM2,48,-1.1899,68,-0.5152,50,-1.1008,45,-1.1481,222,2.08974
ENSG00000127616,SMARCA4,90,0.26685,79,-0.0003,93,0.31893,27,-1.6499,79,0.01184
ENSG00000105518,TMEM205,152,0.43989,111,-0.1619,67,-1.0704,102,-0.2878,163,0.58705
ENSG00000130175,PRKCSH,106,-0.4625,120,-0.1941,59,-1.4417,95,-0.5670,270,1.56746
ENSG00000196361,ELAVL3,231,-0.9260,360,-0.1174,302,-0.4583,151,-1.4765,759,1.52909
ENSG00000105583,WDR83OS,145,-0.1955,118,-0.5027,87,-1.0770,374,1.51753,165,0.04756
ENSG00000105576,TNPO2,171,0.93489,50,-1.2315,130,0.34744,4,-4.8910,110,0.00644
ENSG00000123144,TRIR,152,-0.5694,265,0.40695,123,-0.9432,477,1.49171,185,-0.2160
ENSG00000167815,PRDX2,1272,2.40714,300,-0.8079,347,-0.6563,147,-1.8886,147,-2.0584
ENSG00000179218,CALR,300,0.16750,140,-1.0752,165,-0.9171,495,1.01860,319,0.29050
ENSG00000179262,RAD23A,175,0.74007,116,-0.0854,65,-1.1119,161,0.46282,110,-0.1945
ENSG00000179271,GADD45GIP1,205,0.53424,78,-1.0979,59,-1.6703,429,1.85707,110,-0.6417
ENSG00000008441,NFIX,56,-1.6731,232,0.75489,129,-0.2757,102,-0.6159,245,1.05961
ENSG00000104979,C19orf53,235,0.46897,164,-0.1998,127,-0.6919,323,0.95598,138,-0.5483
ENSG00000072062,PRKACA,289,1.45284,72,-1.1680,128,-0.3116,45,-1.8848,129,-0.2906
ENSG00000072071,ADGRL1,202,1.13910,72,-0.8111,92,-0.4828,9,-3.8270,142,0.35437
ENSG00000123159,GIPC1,85,-0.5796,104,-0.1898,77,-0.7468,55,-1.1925,226,1.47981
ENSG00000132002,DNAJB1,242,0.85354,46,-1.9246,102,-0.8265,274,0.91464,140,-0.2625
ENSG00000099797,TECR,224,0.08612,123,-0.8752,152,-0.6244,41,-2.5195,398,1.37856
ENSG00000099795,NDUFB7,446,0.57336,468,0.55817,179,-1.1208,392,0.25343,291,-0.2727
ENSG00000141867,BRD4,53,-1.0968,50,-1.0953,141,0.72108,258,1.74047,49,-1.2254
ENSG00000167460,TPM4,70,-1.8205,100,-1.1205,64,-1.9445,623,2.12611,315,0.92943
ENSG00000072958,AP1M1,195,1.29965,65,-0.7990,80,-0.5422,102,-0.0943,73,-0.7117
ENSG00000105393,BABAM1,252,1.89295,40,-1.6372,77,-0.7069,39,-1.6583,86,-0.5064
ENSG00000130312,MRPL34,199,1.15944,56,-1.1462,74,-0.8212,148,0.39629,91,-0.4549
ENSG00000130311,DDA1,196,1.28459,76,-0.5807,33,-2.0058,147,0.50602,96,-0.2462
ENSG00000105640,RPL18A,389,-0.6553,837,0.69294,319,-0.9973,1392,1.66580,407,-0.5761
ENSG00000099308,MAST3,123,0.21793,21,-2.5159,53,-1.2788,102,-0.1149,202,1.34744
ENSG00000105649,RAB3A,671,3.27695,49,-2.3101,151,-0.6779,9,-4.6786,26,-3.4111
ENSG00000130522,JUND,509,0.33955,189,-1.2927,325,-0.5140,298,-0.5867,639,0.83035
ENSG00000130520,LSM4,256,1.45021,125,-0.1113,70,-1.1341,38,-1.9499,128,-0.0856
ENSG00000105701,FKBP8,401,1.55838,149,-0.4916,134,-0.7484,19,-3.5788,190,-0.1179
ENSG00000221983,UBA52,704,-0.0448,961,0.48582,470,-0.7728,1140,0.78630,658,-0.1733
ENSG00000006015,REX1BD,209,1.22889,44,-1.5663,80,-0.7209,139,0.25785,96,-0.4036
ENSG00000105696,TMEM59L,818,2.96734,87,-1.8303,213,-0.5225,6,-5.6248,53,-2.7442
ENSG00000223802,CERS1,41,-1.2450,46,-0.9348,126,0.88454,46,-0.9280,118,0.73217
ENSG00000105669,COPE,258,1.00404,117,-0.5121,112,-0.6625,138,-0.2460,146,-0.1843
ENSG00000186010,NDUFA13,787,1.00211,544,0.17061,279,-1.0056,345,-0.5689,454,-0.1508
ENSG00000169021,UQCRFS1,380,1.38798,222,0.14203,114,-1.0359,115,-0.9022,152,-0.5345
ENSG00000198597,ZNF536,26,-1.9088,50,-0.7701,27,-1.8406,1,-5.6233,246,3.19421
ENSG00000105185,PDCD5,273,0.80526,135,-0.5155,81,-1.4419,347,1.09000,147,-0.4277
